t,ch1,ch2
-1.48E-08,1.5122529,-0.000790514
-1.38E-08,1.5122529,-0.008695652
-1.28E-08,1.6703557,-0.000790514
-1.18E-08,1.5122529,0.015019763
-1.08E-08,1.6703557,0.09407115
-9.81E-09,1.9865613,0.015019763
-8.81E-09,1.8284585,-0.032411069
-7.81E-09,1.9865613,-0.008695652
-6.81E-09,2.3027668,0.015019763
-5.81E-09,2.3027668,0.022924902
-4.81E-09,2.3027668,-0.008695652
-3.81E-09,2.144664,-0.008695652
-2.81E-09,2.3027668,-0.000790514
-1.81E-09,2.4608696,0.007114625
-8.10E-10,2.4608696,0.015019763
1.90E-10,2.7770751,0.038735177
1.19E-09,2.7770751,0.030830039
2.19E-09,2.6189723,0.022924902
3.19E-09,2.9351778,-0.000790514
4.19E-09,2.7770751,-0.000790514
5.19E-09,2.9351778,0.038735177
6.19E-09,3.0932806,0.030830039
7.19E-09,3.2513833,0.007114625
8.19E-09,3.0932806,-0.000790514
9.19E-09,3.0932806,-0.000790514
1.02E-08,3.2513833,0.022924902
1.12E-08,3.4094861,0.007114625
1.22E-08,3.7256918,0.054545455
1.32E-08,3.4094861,0.030830039
1.42E-08,3.8837945,0.015019763
1.52E-08,4.0418973,-0.008695652
1.62E-08,3.8837945,-0.000790514
1.72E-08,3.7256918,0.015019763
1.82E-08,4.0418973,0.015019763
1.92E-08,4.1999998,0.007114625
2.02E-08,4.3581028,0.007114625
2.12E-08,4.3581028,0.015019763
2.22E-08,4.6743083,0.007114625
2.32E-08,4.5162053,0.007114625
2.42E-08,4.5162053,0.022924902
2.52E-08,4.5162053,0.015019763
2.62E-08,4.8324113,-0.000790514
2.72E-08,4.6743083,-0.008695652
2.82E-08,4.9905138,-0.008695652
2.92E-08,4.8324113,-0.008695652
3.02E-08,4.8324113,-0.000790514
3.12E-08,5.3067193,-0.016600791
3.22E-08,5.3067193,-0.024505928
3.32E-08,5.4648223,-0.024505928
3.42E-08,5.3067193,-0.008695652
3.52E-08,5.6229248,-0.032411069
3.62E-08,5.7810278,-0.000790514
3.72E-08,6.0972333,-0.008695652
3.82E-08,6.0972333,-0.024505928
3.92E-08,6.0972333,-0.008695652
4.02E-08,6.0972333,-0.008695652
4.12E-08,6.0972333,-0.000790514
4.22E-08,6.2553358,-0.000790514
4.32E-08,6.7296443,-0.008695652
4.42E-08,6.7296443,-0.008695652
4.52E-08,6.7296443,-0.008695652
4.62E-08,6.7296443,-0.016600791
4.72E-08,6.8877468,0.015019763
4.82E-08,7.0458498,0.070355728
4.92E-08,6.8877468,0.015019763
5.02E-08,7.0458498,-0.016600791
5.12E-08,7.2039528,-0.016600791
5.22E-08,7.3620553,-0.016600791
5.32E-08,7.5201583,-0.016600791
5.42E-08,7.2039528,-0.016600791
5.52E-08,7.5201583,-0.008695652
5.62E-08,7.5201583,-0.000790514
5.72E-08,7.8363638,-0.000790514
5.82E-08,7.9944663,-0.000790514
5.92E-08,8.1525688,0.062450591
6.02E-08,8.3106718,0.10197628
6.12E-08,8.3106718,0.022924902
6.22E-08,8.3106718,-0.008695652
6.32E-08,8.4687748,0.015019763
6.42E-08,8.4687748,0.007114625
6.52E-08,8.4687748,0.022924902
6.62E-08,8.4687748,0.015019763
6.72E-08,8.9430828,0.015019763
6.82E-08,8.7849798,0.022924902
6.92E-08,9.2592888,0.015019763
7.02E-08,9.4173918,0.007114625
7.12E-08,8.9430828,0.15731226
7.22E-08,9.2592888,0.10988142
7.32E-08,9.2592888,0.030830039
7.42E-08,9.5754938,-0.008695652
7.52E-08,9.7335968,0.015019763
7.62E-08,9.7335968,0.015019763
7.72E-08,9.4173918,0.022924902
7.82E-08,9.7335968,-0.000790514
7.92E-08,9.8916998,-0.000790514
8.02E-08,9.8916998,0.007114625
8.12E-08,10.207905,0.007114625
8.22E-08,10.207905,0.007114625
8.32E-08,10.366008,0.22845849
8.42E-08,10.366008,0.10988142
8.52E-08,10.207905,0.030830039
8.62E-08,10.524111,-0.000790514
8.72E-08,10.366008,0.022924902
8.82E-08,10.682214,0.022924902
8.92E-08,10.840316,0.022924902
9.02E-08,10.840316,0.007114625
9.12E-08,10.682214,0.007114625
9.22E-08,10.840316,0.007114625
9.32E-08,10.998419,0.015019763
9.42E-08,11.156522,-0.000790514
9.52E-08,11.314625,0.2521739
9.62E-08,11.314625,0.086166009
9.72E-08,11.472727,-0.000790514
9.82E-08,11.472727,-0.016600791
9.92E-08,11.472727,0.015019763
1.00E-07,11.472727,0.015019763
1.01E-07,11.788933,0.007114625
1.02E-07,11.63083,-0.000790514
1.03E-07,11.788933,0.007114625
1.04E-07,11.63083,0.007114625
1.05E-07,11.947036,0.015019763
1.06E-07,11.947036,0.062450591
1.07E-07,12.105139,0.29960474
1.08E-07,12.105139,0.14150198
1.09E-07,12.263241,-0.008695652
1.10E-07,12.421344,-0.016600791
1.11E-07,12.263241,0.030830039
1.12E-07,12.421344,0.038735177
1.13E-07,12.421344,0.022924902
1.14E-07,12.579447,0.007114625
1.15E-07,12.579447,-0.000790514
1.16E-07,12.579447,-0.000790514
1.17E-07,12.579447,0.015019763
1.18E-07,12.73755,0.15731226
1.19E-07,12.73755,0.33913043
1.20E-07,12.895652,0.086166009
1.21E-07,13.053755,-0.016600791
1.22E-07,12.895652,-0.000790514
1.23E-07,12.895652,0.038735177
1.24E-07,13.053755,0.030830039
1.25E-07,12.895652,0.015019763
1.26E-07,13.211858,-0.000790514
1.27E-07,13.211858,-0.000790514
1.28E-07,13.211858,-0.000790514
1.29E-07,13.053755,0.015019763
1.30E-07,13.211858,0.33122531
1.31E-07,13.369961,0.27588934
1.32E-07,13.369961,0.078260869
1.33E-07,13.369961,-0.048221342
1.34E-07,13.528063,0.007114625
1.35E-07,13.528063,0.078260869
1.36E-07,13.528063,0.046640318
1.37E-07,13.528063,0.015019763
1.38E-07,13.528063,-0.000790514
1.39E-07,13.844269,0.015019763
1.40E-07,13.686166,0.030830039
1.41E-07,13.686166,0.015019763
1.42E-07,14.002372,0.31541502
1.43E-07,13.844269,0.14940712
1.44E-07,13.686166,0.046640318
1.45E-07,13.844269,-0.040316205
1.46E-07,14.002372,0.015019763
1.47E-07,14.160475,0.054545455
1.48E-07,13.844269,0.038735177
1.49E-07,14.002372,0.007114625
1.50E-07,13.844269,0.015019763
1.51E-07,14.002372,0.015019763
1.52E-07,13.844269,0.022924902
1.53E-07,13.844269,0.015019763
1.54E-07,14.002372,0.24426877
1.55E-07,14.002372,0.09407115
1.56E-07,14.002372,0.007114625
1.57E-07,14.160475,-0.024505928
1.58E-07,14.160475,0.030830039
1.59E-07,14.160475,0.054545455
1.60E-07,14.318577,0.054545455
1.61E-07,14.160475,0.007114625
1.62E-07,14.160475,0.015019763
1.63E-07,14.002372,0.015019763
1.64E-07,14.318577,0.038735177
1.65E-07,14.002372,0.022924902
1.66E-07,14.160475,0.21264823
1.67E-07,14.160475,0.062450591
1.68E-07,14.318577,-0.016600791
1.69E-07,14.318577,-0.016600791
1.70E-07,14.160475,0.030830039
1.71E-07,14.002372,0.038735177
1.72E-07,14.318577,0.022924902
1.73E-07,14.002372,0.007114625
1.74E-07,14.160475,-0.000790514
1.75E-07,14.160475,0.022924902
1.76E-07,14.318577,0.007114625
1.77E-07,14.160475,0.062450591
1.78E-07,14.47668,0.14150198
1.79E-07,14.160475,0.054545455
1.80E-07,14.160475,-0.000790514
1.81E-07,14.160475,-0.000790514
1.82E-07,14.160475,0.038735177
1.83E-07,14.160475,0.030830039
1.84E-07,14.47668,0.015019763
1.85E-07,14.160475,-0.000790514
1.86E-07,14.318577,0.015019763
1.87E-07,14.318577,0.015019763
1.88E-07,14.002372,0.015019763
1.89E-07,14.002372,0.16521738
1.90E-07,14.160475,0.18893281
1.91E-07,14.318577,0.054545455
1.92E-07,14.002372,-0.016600791
1.93E-07,14.160475,0.007114625
1.94E-07,14.160475,0.022924902
1.95E-07,14.002372,0.022924902
1.96E-07,14.002372,-0.000790514
1.97E-07,14.002372,0.007114625
1.98E-07,14.002372,0.007114625
1.99E-07,14.160475,0.022924902
2.00E-07,14.002372,0.007114625
2.01E-07,14.002372,0.37865612
2.02E-07,14.002372,0.21264823
2.03E-07,13.844269,0.046640318
2.04E-07,13.844269,-0.008695652
2.05E-07,13.844269,0.015019763
2.06E-07,13.844269,0.030830039
2.07E-07,13.686166,0.022924902
2.08E-07,13.844269,-0.000790514
2.09E-07,13.686166,-0.000790514
2.10E-07,13.686166,-0.000790514
2.11E-07,13.686166,0.015019763
2.12E-07,13.686166,0.007114625
2.13E-07,13.528063,0.60790515
2.14E-07,13.686166,0.23636363
2.15E-07,13.528063,0.046640318
2.16E-07,13.686166,-0.016600791
2.17E-07,13.369961,0.015019763
2.18E-07,13.528063,0.046640318
2.19E-07,13.686166,0.030830039
2.20E-07,13.686166,0.007114625
2.21E-07,13.369961,-0.000790514
2.22E-07,13.369961,0.007114625
2.23E-07,13.211858,0.022924902
2.24E-07,13.211858,0.022924902
2.25E-07,13.053755,0.63952571
2.26E-07,12.895652,0.20474309
2.27E-07,13.053755,0.007114625
2.28E-07,13.053755,-0.048221342
2.29E-07,13.053755,0.038735177
2.30E-07,13.053755,0.054545455
2.31E-07,12.895652,0.015019763
2.32E-07,12.73755,0.007114625
2.33E-07,12.579447,-0.000790514
2.34E-07,12.579447,-0.000790514
2.35E-07,12.579447,0.038735177
2.36E-07,12.73755,0.13359684
2.37E-07,12.579447,0.47351778
2.38E-07,12.421344,0.14150198
2.39E-07,12.421344,-0.040316205
2.40E-07,12.263241,-0.016600791
2.41E-07,12.421344,0.070355728
2.42E-07,12.579447,0.046640318
2.43E-07,12.105139,0.030830039
2.44E-07,12.263241,0.007114625
2.45E-07,12.105139,0.022924902
2.46E-07,12.105139,0.015019763
2.47E-07,11.947036,0.030830039
2.48E-07,11.947036,0.22845849
2.49E-07,11.947036,0.28379446
2.50E-07,11.63083,0.078260869
2.51E-07,11.788933,-0.064031623
2.52E-07,11.63083,-0.008695652
2.53E-07,11.63083,0.070355728
2.54E-07,11.63083,0.054545455
2.55E-07,11.472727,0.022924902
2.56E-07,11.314625,0.007114625
2.57E-07,11.63083,0.015019763
2.58E-07,11.314625,0.022924902
2.59E-07,11.156522,0.015019763
2.60E-07,10.998419,0.18893281
2.61E-07,10.998419,0.10197628
2.62E-07,10.682214,0.038735177
2.63E-07,10.840316,-0.056126483
2.64E-07,10.840316,0.007114625
2.65E-07,10.682214,0.062450591
2.66E-07,10.840316,0.054545455
2.67E-07,10.366008,0.022924902
2.68E-07,10.524111,-0.000790514
2.69E-07,10.366008,0.007114625
2.70E-07,10.207905,0.038735177
2.71E-07,10.207905,0.022924902
2.72E-07,10.049803,0.062450591
2.73E-07,10.207905,0.022924902
2.74E-07,10.049803,0.007114625
2.75E-07,9.5754938,-0.048221342
2.76E-07,9.5754938,0.015019763
2.77E-07,9.5754938,0.038735177
2.78E-07,9.4173918,0.030830039
2.79E-07,9.5754938,0.015019763
2.80E-07,9.4173918,-0.000790514
2.81E-07,9.4173918,0.007114625
2.82E-07,9.1011858,0.015019763
2.83E-07,9.2592888,0.007114625
2.84E-07,9.1011858,0.10197628
2.85E-07,8.9430828,0.046640318
2.86E-07,8.9430828,-0.000790514
2.87E-07,8.7849798,-0.008695652
2.88E-07,8.6268778,0.022924902
2.89E-07,8.4687748,0.038735177
2.90E-07,8.3106718,0.022924902
2.91E-07,8.3106718,-0.008695652
2.92E-07,8.1525688,0.007114625
2.93E-07,8.1525688,0.015019763
2.94E-07,7.8363638,0.038735177
2.95E-07,7.8363638,0.046640318
2.96E-07,7.8363638,0.23636363
2.97E-07,7.8363638,0.086166009
2.98E-07,7.9944663,0.015019763
2.99E-07,7.5201583,0.022924902
3.00E-07,7.5201583,0.030830039
3.01E-07,7.2039528,0.030830039
3.02E-07,7.2039528,0.030830039
3.03E-07,7.2039528,0.015019763
3.04E-07,7.0458498,0.007114625
3.05E-07,7.0458498,0.015019763
3.06E-07,6.8877468,0.030830039
3.07E-07,6.5715413,0.1256917
3.08E-07,6.8877468,0.21264823
3.09E-07,6.2553358,0.070355728
3.10E-07,6.4134388,0.015019763
3.11E-07,6.5715413,0.015019763
3.12E-07,5.9391303,0.038735177
3.13E-07,5.9391303,0.030830039
3.14E-07,6.0972333,0.030830039
3.15E-07,5.9391303,0.022924902
3.16E-07,5.7810278,0.038735177
3.17E-07,5.6229248,0.030830039
3.18E-07,5.4648223,0.030830039
3.19E-07,5.7810278,0.13359684
3.20E-07,5.3067193,0.1256917
3.21E-07,5.3067193,0.046640318
3.22E-07,5.1486168,-0.000790514
3.23E-07,4.9905138,0.022924902
3.24E-07,4.8324113,0.054545455
3.25E-07,4.6743083,0.046640318
3.26E-07,4.8324113,0.046640318
3.27E-07,4.6743083,0.030830039
3.28E-07,4.6743083,0.046640318
3.29E-07,4.3581028,0.046640318
3.30E-07,4.3581028,0.030830039
3.31E-07,4.1999998,0.086166009
3.32E-07,4.3581028,0.054545455
3.33E-07,3.8837945,0.038735177
3.34E-07,4.0418973,-0.000790514
3.35E-07,3.7256918,0.046640318
3.36E-07,3.8837945,0.062450591
3.37E-07,3.7256918,0.038735177
3.38E-07,3.567589,0.046640318
3.39E-07,3.4094861,0.030830039
3.40E-07,3.2513833,0.038735177
3.41E-07,3.2513833,0.046640318
3.42E-07,3.2513833,0.038735177
3.43E-07,3.2513833,0.09407115
3.44E-07,3.0932806,0.054545455
3.45E-07,2.9351778,0.038735177
3.46E-07,2.9351778,0.015019763
3.47E-07,3.0932806,0.022924902
3.48E-07,2.7770751,0.046640318
3.49E-07,2.9351778,0.030830039
3.50E-07,2.4608696,0.015019763
3.51E-07,2.4608696,0.022924902
3.52E-07,2.6189723,0.030830039
3.53E-07,2.4608696,0.022924902
3.54E-07,2.6189723,0.030830039
3.55E-07,2.6189723,0.11778656
3.56E-07,2.3027668,0.054545455
3.57E-07,2.3027668,0.015019763
3.58E-07,2.144664,0.015019763
3.59E-07,2.3027668,0.015019763
3.60E-07,1.8284585,0.030830039
3.61E-07,1.8284585,0.015019763
3.62E-07,1.9865613,0.007114625
3.63E-07,1.9865613,-0.000790514
3.64E-07,1.9865613,-0.000790514
3.65E-07,1.6703557,0.007114625
3.66E-07,1.6703557,0.030830039
3.67E-07,1.6703557,0.086166009
3.68E-07,1.6703557,0.015019763
3.69E-07,1.6703557,-0.008695652
3.70E-07,1.3541502,-0.016600791
3.71E-07,1.1960474,0.007114625
3.72E-07,1.3541502,-0.000790514
3.73E-07,1.3541502,-0.008695652
3.74E-07,1.1960474,-0.016600791
3.75E-07,1.0379447,-0.016600791
3.76E-07,1.0379447,-0.000790514
3.77E-07,0.87984192,-0.016600791
3.78E-07,1.1960474,0.054545455
3.79E-07,0.87984192,0.054545455
3.80E-07,0.87984192,0.007114625
3.81E-07,0.72173911,-0.024505928
3.82E-07,0.87984192,-0.016600791
3.83E-07,0.72173911,-0.008695652
3.84E-07,0.72173911,0.015019763
3.85E-07,0.87984192,-0.008695652
3.86E-07,0.56363636,-0.000790514
3.87E-07,0.56363636,-0.016600791
3.88E-07,0.40553358,-0.000790514
3.89E-07,0.40553358,-0.008695652
3.90E-07,0.40553358,0.086166009
3.91E-07,0.089328066,0.038735177
3.92E-07,0.089328066,-0.000790514
3.93E-07,0.24743083,-0.024505928
3.94E-07,0.24743083,-0.000790514
3.95E-07,-0.0687747,0.015019763
3.96E-07,0.089328066,-0.000790514
3.97E-07,-0.0687747,0.007114625
3.98E-07,-0.22687747,-0.000790514
3.99E-07,-0.0687747,-0.008695652
4.00E-07,0.089328066,0.007114625
4.01E-07,-0.38498023,-0.000790514
4.02E-07,-0.54308301,0.10988142
4.03E-07,-0.38498023,0.062450591
4.04E-07,-0.54308301,0.015019763
4.05E-07,-0.70118576,-0.000790514
4.06E-07,-0.70118576,0.015019763
4.07E-07,-0.85928851,0.022924902
4.08E-07,-0.70118576,0.015019763
4.09E-07,-1.0173913,0.007114625
4.10E-07,-0.85928851,-0.000790514
4.11E-07,-1.0173913,-0.000790514
4.12E-07,-0.85928851,0.015019763
4.13E-07,-0.85928851,0.007114625
4.14E-07,-1.0173913,0.10197628
4.15E-07,-0.70118576,0.046640318
4.16E-07,-1.1754941,-0.000790514
4.17E-07,-1.3335968,-0.000790514
4.18E-07,-1.3335968,0.015019763
4.19E-07,-1.3335968,0.022924902
4.20E-07,-1.3335968,0.015019763
4.21E-07,-1.6498023,-0.000790514
4.22E-07,-1.3335968,0.007114625
4.23E-07,-1.3335968,0.007114625
4.24E-07,-1.4916996,0.007114625
4.25E-07,-1.6498023,0.030830039
4.26E-07,-1.6498023,0.078260869
4.27E-07,-1.6498023,0.030830039
4.28E-07,-1.8079052,0.007114625
4.29E-07,-1.8079052,-0.008695652
4.30E-07,-1.8079052,0.007114625
4.31E-07,-1.9660079,-0.008695652
4.32E-07,-1.8079052,-0.008695652
4.33E-07,-1.9660079,-0.016600791
4.34E-07,-1.9660079,-0.016600791
4.35E-07,-1.9660079,-0.016600791
4.36E-07,-1.9660079,-0.008695652
4.37E-07,-1.8079052,0.038735177
4.38E-07,-1.9660079,0.046640318
4.39E-07,-2.1241107,-0.016600791
4.40E-07,-2.2822134,-0.024505928
4.41E-07,-2.1241107,-0.032411069
4.42E-07,-2.2822134,-0.016600791
4.43E-07,-2.2822134,-0.016600791
4.44E-07,-2.1241107,-0.024505928
4.45E-07,-2.2822134,-0.016600791
4.46E-07,-2.2822134,-0.016600791
4.47E-07,-2.2822134,-0.032411069
4.48E-07,-2.2822134,-0.032411069
4.49E-07,-2.598419,0.054545455
4.50E-07,-2.2822134,0.007114625
4.51E-07,-2.2822134,-0.016600791
4.52E-07,-2.4403162,-0.048221342
4.53E-07,-2.4403162,-0.040316205
4.54E-07,-2.4403162,-0.032411069
4.55E-07,-2.7565217,-0.016600791
4.56E-07,-2.598419,-0.048221342
4.57E-07,-2.598419,-0.032411069
4.58E-07,-2.9146245,-0.040316205
4.59E-07,-2.598419,-0.032411069
4.60E-07,-2.4403162,-0.040316205
4.61E-07,-2.598419,0.038735177
4.62E-07,-2.7565217,-0.008695652
4.63E-07,-2.4403162,-0.024505928
4.64E-07,-2.9146245,-0.040316205
4.65E-07,-2.9146245,-0.032411069
4.66E-07,-2.7565217,-0.016600791
4.67E-07,-3.0727272,-0.024505928
4.68E-07,-2.598419,-0.040316205
4.69E-07,-2.9146245,-0.032411069
4.70E-07,-2.7565217,-0.048221342
4.71E-07,-2.9146245,-0.040316205
4.72E-07,-2.9146245,-0.040316205
4.73E-07,-3.0727272,0.046640318
4.74E-07,-3.0727272,-0.008695652
4.75E-07,-3.23083,-0.040316205
4.76E-07,-2.9146245,-0.040316205
4.77E-07,-2.9146245,-0.024505928
4.78E-07,-3.0727272,-0.024505928
4.79E-07,-3.23083,-0.032411069
4.80E-07,-3.0727272,-0.032411069
4.81E-07,-2.9146245,-0.032411069
4.82E-07,-3.23083,-0.024505928
4.83E-07,-3.3889327,-0.024505928
4.84E-07,-3.0727272,-0.016600791
4.85E-07,-3.3889327,0.022924902
4.86E-07,-3.3889327,-0.000790514
4.87E-07,-3.23083,-0.032411069
4.88E-07,-3.5470355,-0.008695652
4.89E-07,-3.5470355,-0.008695652
4.90E-07,-3.23083,-0.016600791
4.91E-07,-3.23083,-0.016600791
4.92E-07,-3.5470355,-0.008695652
4.93E-07,-3.23083,-0.008695652
4.94E-07,-3.3889327,-0.008695652
4.95E-07,-3.3889327,-0.008695652
4.96E-07,-3.23083,0.007114625
4.97E-07,-3.3889327,0.030830039
4.98E-07,-3.8632412,0.007114625
4.99E-07,-3.7051384,-0.008695652
5.00E-07,-3.7051384,-0.008695652
5.01E-07,-3.5470355,-0.008695652
5.02E-07,-3.7051384,0.007114625
5.03E-07,-3.5470355,-0.008695652
5.04E-07,-3.7051384,-0.008695652
5.05E-07,-3.5470355,-0.008695652
5.06E-07,-3.5470355,-0.000790514
5.07E-07,-3.5470355,-0.008695652
5.08E-07,-3.7051384,0.030830039
5.09E-07,-3.7051384,0.030830039
5.10E-07,-3.5470355,-0.000790514
5.11E-07,-3.7051384,0.007114625
5.12E-07,-3.7051384,-0.000790514
5.13E-07,-3.7051384,-0.000790514
5.14E-07,-3.7051384,-0.000790514
5.15E-07,-3.7051384,-0.016600791
5.16E-07,-3.8632412,-0.016600791
5.17E-07,-3.7051384,0.007114625
5.18E-07,-4.0213437,-0.000790514
5.19E-07,-3.8632412,-0.008695652
5.20E-07,-3.5470355,0.038735177
5.21E-07,-3.7051384,0.022924902
5.22E-07,-3.8632412,-0.000790514
5.23E-07,-3.8632412,-0.008695652
5.24E-07,-3.8632412,0.022924902
5.25E-07,-3.5470355,0.007114625
5.26E-07,-3.8632412,-0.008695652
5.27E-07,-3.7051384,0.007114625
5.28E-07,-3.7051384,-0.008695652
5.29E-07,-3.7051384,-0.008695652
5.30E-07,-3.7051384,0.022924902
5.31E-07,-3.7051384,-0.000790514
5.32E-07,-3.7051384,0.054545455
5.33E-07,-3.8632412,0.007114625
5.34E-07,-3.8632412,-0.000790514
5.35E-07,-3.7051384,-0.000790514
5.36E-07,-3.8632412,0.007114625
5.37E-07,-3.8632412,0.015019763
5.38E-07,-3.7051384,0.007114625
5.39E-07,-3.7051384,-0.000790514
5.40E-07,-3.5470355,0.007114625
5.41E-07,-3.7051384,0.015019763
5.42E-07,-3.7051384,-0.000790514
5.43E-07,-3.5470355,0.015019763
5.44E-07,-3.7051384,0.046640318
5.45E-07,-3.8632412,0.007114625
5.46E-07,-3.5470355,0.015019763
5.47E-07,-3.5470355,0.007114625
5.48E-07,-3.5470355,0.015019763
5.49E-07,-3.7051384,0.007114625
5.50E-07,-3.7051384,0.015019763
5.51E-07,-3.5470355,0.015019763
5.52E-07,-3.5470355,0.015019763
5.53E-07,-3.8632412,0.015019763
5.54E-07,-3.7051384,0.007114625
5.55E-07,-3.7051384,0.038735177
5.56E-07,-3.7051384,0.046640318
5.57E-07,-3.7051384,0.030830039
5.58E-07,-3.5470355,0.007114625
5.59E-07,-3.5470355,0.022924902
5.60E-07,-3.5470355,0.030830039
5.61E-07,-3.7051384,0.022924902
5.62E-07,-3.5470355,0.015019763
5.63E-07,-3.7051384,0.022924902
5.64E-07,-3.7051384,0.030830039
5.65E-07,-3.3889327,0.022924902
5.66E-07,-3.5470355,0.038735177
5.67E-07,-3.7051384,0.054545455
5.68E-07,-3.3889327,0.054545455
5.69E-07,-3.5470355,0.054545455
5.70E-07,-3.3889327,0.030830039
5.71E-07,-3.5470355,0.046640318
5.72E-07,-3.3889327,0.046640318
5.73E-07,-3.7051384,0.038735177
5.74E-07,-3.5470355,0.054545455
5.75E-07,-3.5470355,0.038735177
5.76E-07,-3.7051384,0.046640318
5.77E-07,-3.5470355,0.038735177
5.78E-07,-3.5470355,0.046640318
5.79E-07,-3.3889327,0.070355728
5.80E-07,-3.5470355,0.062450591
5.81E-07,-3.5470355,0.054545455
5.82E-07,-3.5470355,0.046640318
5.83E-07,-3.3889327,0.046640318
5.84E-07,-3.5470355,0.062450591
5.85E-07,-3.3889327,0.046640318
5.86E-07,-3.23083,0.054545455
5.87E-07,-3.7051384,0.054545455
5.88E-07,-3.5470355,0.062450591
5.89E-07,-3.23083,0.054545455
5.90E-07,-3.23083,0.054545455
5.91E-07,-3.3889327,0.078260869
5.92E-07,-3.3889327,0.062450591
5.93E-07,-3.5470355,0.046640318
5.94E-07,-3.23083,0.046640318
5.95E-07,-3.7051384,0.054545455
5.96E-07,-3.5470355,0.054545455
5.97E-07,-3.5470355,0.046640318
5.98E-07,-3.23083,0.054545455
5.99E-07,-3.23083,0.046640318
6.00E-07,-3.23083,0.038735177
6.01E-07,-3.5470355,0.046640318
6.02E-07,-3.23083,0.030830039
6.03E-07,-3.3889327,0.054545455
6.04E-07,-3.3889327,0.046640318
6.05E-07,-3.3889327,0.038735177
6.06E-07,-3.23083,0.038735177
6.07E-07,-3.23083,0.030830039
6.08E-07,-3.23083,0.030830039
6.09E-07,-3.0727272,0.038735177
6.10E-07,-3.5470355,0.015019763
6.11E-07,-3.23083,0.022924902
6.12E-07,-3.0727272,0.015019763
6.13E-07,-3.3889327,0.030830039
6.14E-07,-3.0727272,0.030830039
6.15E-07,-2.9146245,0.054545455
6.16E-07,-3.3889327,0.015019763
6.17E-07,-3.0727272,0.007114625
6.18E-07,-3.23083,0.015019763
6.19E-07,-3.0727272,0.007114625
6.20E-07,-3.3889327,0.022924902
6.21E-07,-3.23083,0.015019763
6.22E-07,-3.0727272,0.015019763
6.23E-07,-3.0727272,0.015019763
6.24E-07,-3.0727272,0.015019763
6.25E-07,-3.23083,-0.000790514
6.26E-07,-3.0727272,0.015019763
6.27E-07,-3.0727272,0.015019763
6.28E-07,-3.23083,0.015019763
6.29E-07,-3.3889327,0.015019763
6.30E-07,-3.0727272,0.007114625
6.31E-07,-3.0727272,0.022924902
6.32E-07,-2.9146245,0.007114625
6.33E-07,-2.9146245,-0.000790514
6.34E-07,-2.9146245,0.007114625
6.35E-07,-3.0727272,0.015019763
6.36E-07,-3.23083,0.007114625
6.37E-07,-2.9146245,0.007114625
6.38E-07,-3.0727272,0.030830039
6.39E-07,-2.9146245,0.015019763
6.40E-07,-2.9146245,0.007114625
6.41E-07,-2.598419,0.007114625
6.42E-07,-2.7565217,0.007114625
6.43E-07,-2.9146245,0.007114625
6.44E-07,-2.4403162,0.007114625
6.45E-07,-2.7565217,0.015019763
6.46E-07,-2.7565217,0.015019763
6.47E-07,-2.598419,-0.000790514
6.48E-07,-2.598419,0.007114625
6.49E-07,-2.7565217,-0.000790514
6.50E-07,-2.598419,0.015019763
6.51E-07,-2.598419,0.015019763
6.52E-07,-2.598419,0.007114625
6.53E-07,-2.9146245,-0.008695652
6.54E-07,-2.598419,0.007114625
6.55E-07,-2.4403162,0.007114625
6.56E-07,-2.4403162,0.015019763
6.57E-07,-2.598419,-0.000790514
6.58E-07,-2.598419,0.007114625
6.59E-07,-2.4403162,-0.000790514
6.60E-07,-2.1241107,0.007114625
6.61E-07,-2.4403162,0.015019763
6.62E-07,-2.4403162,0.022924902
6.63E-07,-2.4403162,-0.000790514
6.64E-07,-2.2822134,0.007114625
6.65E-07,-2.4403162,-0.008695652
6.66E-07,-2.1241107,0.007114625
6.67E-07,-2.598419,-0.000790514
6.68E-07,-2.2822134,-0.000790514
6.69E-07,-2.4403162,0.007114625
6.70E-07,-2.4403162,0.007114625
6.71E-07,-2.2822134,0.007114625
6.72E-07,-2.2822134,0.007114625
6.73E-07,-1.9660079,0.015019763
6.74E-07,-2.2822134,0.015019763
6.75E-07,-2.2822134,-0.000790514
6.76E-07,-1.9660079,-0.000790514
6.77E-07,-2.4403162,0.007114625
6.78E-07,-2.2822134,0.007114625
6.79E-07,-2.598419,-0.000790514
6.80E-07,-2.2822134,-0.000790514
6.81E-07,-2.1241107,-0.008695652
6.82E-07,-2.1241107,-0.000790514
6.83E-07,-1.9660079,-0.000790514
6.84E-07,-2.2822134,-0.000790514
6.85E-07,-2.2822134,-0.000790514
6.86E-07,-1.9660079,0.007114625
6.87E-07,-2.1241107,0.007114625
6.88E-07,-1.8079052,-0.008695652
6.89E-07,-1.8079052,0.007114625
6.90E-07,-1.9660079,-0.008695652
6.91E-07,-1.8079052,-0.000790514
6.92E-07,-1.9660079,-0.000790514
6.93E-07,-1.8079052,-0.008695652
6.94E-07,-1.8079052,-0.000790514
6.95E-07,-1.8079052,-0.024505928
6.96E-07,-1.8079052,-0.016600791
6.97E-07,-1.8079052,-0.008695652
6.98E-07,-1.6498023,-0.000790514
6.99E-07,-1.8079052,-0.008695652
7.00E-07,-1.8079052,-0.016600791
7.01E-07,-1.6498023,-0.016600791
7.02E-07,-1.8079052,-0.016600791
