t,ch1,ch2,ch3
-3.69E-07,-0.00666,0.089328,0.007115
-3.68E-07,0.001217,-0.06877,0.022925
-3.67E-07,0.001217,0.089328,0.01502
-3.66E-07,-0.01469,0.405534,0.267984
-3.65E-07,0.016965,0.089328,0.173123
-3.64E-07,-0.00666,0.089328,0.04664
-3.63E-07,0.001217,0.405534,-0.0166
-3.62E-07,-0.02256,0.089328,0.007115
-3.61E-07,-0.01469,0.247431,0.04664
-3.60E-07,-0.02256,0.247431,0.03083
-3.59E-07,-0.02256,0.247431,0.01502
-3.58E-07,-0.01469,0.247431,0.007115
-3.57E-07,-0.01469,0.089328,-0.00079
-3.56E-07,0.009091,0.405534,0.022925
-3.55E-07,-0.02256,0.247431,-0.00079
-3.54E-07,0.016965,0.247431,0.30751
-3.53E-07,-0.01469,0.405534,0.141502
-3.52E-07,-0.01469,0.089328,0.022925
-3.51E-07,-0.02256,0.247431,-0.02451
-3.50E-07,-0.00666,0.405534,0.01502
-3.49E-07,-0.00666,0.247431,0.04664
-3.48E-07,0.009091,0.089328,0.022925
-3.47E-07,0.009091,0.089328,0.007115
-3.46E-07,-0.00666,0.089328,-0.0087
-3.45E-07,-0.01469,0.089328,0.01502
-3.44E-07,-0.01469,0.247431,0.022925
-3.43E-07,0.009091,0.247431,0.007115
-3.42E-07,-0.03831,0.089328,0.283794
-3.41E-07,-0.01469,0.247431,0.117787
-3.40E-07,-0.00666,-0.06877,0.007115
-3.39E-07,-0.02256,0.405534,-0.02451
-3.38E-07,-0.01469,0.247431,0.01502
-3.37E-07,-0.00666,0.089328,0.04664
-3.36E-07,-0.00666,0.089328,0.022925
-3.35E-07,-0.00666,-0.06877,-0.00079
-3.34E-07,-0.01469,0.089328,0.007115
-3.33E-07,0.001217,0.247431,0.007115
-3.32E-07,0.009091,0.247431,0.022925
-3.31E-07,-0.03043,0.247431,0.04664
-3.30E-07,-0.01469,0.247431,0.252174
-3.29E-07,-0.02256,0.089328,0.078261
-3.28E-07,-0.00666,-0.06877,-0.0087
-3.27E-07,-0.01469,0.089328,-0.0166
-3.26E-07,-0.02256,0.089328,0.038735
-3.25E-07,-0.02256,0.089328,0.038735
-3.24E-07,-0.00666,0.247431,0.022925
-3.23E-07,-0.01469,0.089328,-0.00079
-3.22E-07,-0.03043,0.247431,0.01502
-3.21E-07,0.001217,0.247431,0.01502
-3.20E-07,-0.00666,0.089328,0.022925
-3.19E-07,-0.02256,0.089328,0.125692
-3.18E-07,0.009091,-0.06877,0.212648
-3.17E-07,-0.03043,0.247431,0.062451
-3.16E-07,0.009091,0.089328,-0.0166
-3.15E-07,-0.02256,0.405534,-0.00079
-3.14E-07,-0.02256,0.247431,0.03083
-3.13E-07,0.024839,0.247431,0.038735
-3.12E-07,0.009091,0.247431,-0.00079
-3.11E-07,-0.00666,0.089328,0.007115
-3.10E-07,-0.01469,0.247431,0.01502
-3.09E-07,0.016965,0.089328,0.007115
-3.08E-07,-0.00666,0.089328,0.007115
-3.07E-07,0.016965,0.089328,0.236364
-3.06E-07,0.001217,0.089328,0.173123
-3.05E-07,-0.03043,0.405534,0.04664
-3.04E-07,-0.01469,0.089328,-0.03241
-3.03E-07,-0.00666,0.247431,-0.00079
-3.02E-07,-0.03043,0.247431,0.03083
-3.01E-07,-0.01469,0.247431,0.038735
-3.00E-07,-0.01469,0.247431,0.007115
-2.99E-07,0.001217,0.247431,-0.00079
-2.98E-07,-0.00666,0.247431,0.007115
-2.97E-07,-0.01469,0.247431,0.01502
-2.96E-07,0.016965,0.247431,0.007115
-2.95E-07,-0.02256,0.247431,0.2917
-2.94E-07,-0.03831,0.247431,0.149407
-2.93E-07,0.009091,-0.06877,0.038735
-2.92E-07,0.016965,-0.06877,-0.02451
-2.91E-07,-0.01469,0.247431,0.01502
-2.90E-07,0.009091,0.089328,0.038735
-2.89E-07,-0.00666,0.247431,0.03083
-2.88E-07,0.001217,0.405534,0.007115
-2.87E-07,-0.00666,0.089328,-0.00079
-2.86E-07,-0.00666,0.247431,0.007115
-2.85E-07,-0.00666,-0.06877,0.022925
-2.84E-07,0.001217,-0.06877,0.007115
-2.83E-07,-0.00666,0.089328,0.2917
-2.82E-07,0.001217,0.247431,0.101976
-2.81E-07,-0.01469,0.089328,0.007115
-2.80E-07,-0.00666,-0.06877,-0.0166
-2.79E-07,-0.01469,-0.06877,0.03083
-2.78E-07,0.001217,0.247431,0.038735
-2.77E-07,-0.02256,0.247431,0.03083
-2.76E-07,-0.02256,0.405534,0.007115
-2.75E-07,0.001217,0.089328,0.007115
-2.74E-07,-0.02256,0.089328,0.007115
-2.73E-07,-0.03043,0.089328,0.01502
-2.72E-07,-0.01469,0.247431,0.03083
-2.71E-07,-0.01469,0.247431,0.267984
-2.70E-07,-0.00666,0.247431,0.086166
-2.69E-07,0.001217,-0.06877,-0.00079
-2.68E-07,-0.01469,0.089328,-0.0087
-2.67E-07,-0.01469,0.089328,0.03083
-2.66E-07,-0.02256,0.247431,0.038735
-2.65E-07,0.009091,0.089328,0.01502
-2.64E-07,0.001217,-0.06877,-0.00079
-2.63E-07,0.016965,0.247431,-0.00079
-2.62E-07,-0.01469,0.247431,0.01502
-2.61E-07,0.024839,0.247431,0.01502
-2.60E-07,0.001217,-0.06877,0.094071
-2.59E-07,-0.00666,0.405534,0.244269
-2.58E-07,0.001217,0.247431,0.062451
-2.57E-07,-0.02256,0.405534,-0.0166
-2.56E-07,0.001217,0.405534,0.007115
-2.55E-07,-0.00666,0.247431,0.04664
-2.54E-07,0.001217,-0.06877,0.038735
-2.53E-07,-0.03043,0.089328,0.007115
-2.52E-07,-0.01469,0.405534,0.007115
-2.51E-07,-0.02256,0.089328,0.007115
-2.50E-07,-0.01469,0.089328,0.01502
-2.49E-07,-0.00666,0.247431,0.01502
-2.48E-07,-0.00666,0.089328,0.204743
-2.47E-07,0.009091,0.089328,0.196838
-2.46E-07,-0.02256,-0.06877,0.054545
-2.45E-07,-0.00666,0.247431,-0.02451
-2.44E-07,-0.01469,-0.06877,-0.0087
-2.43E-07,-0.01469,0.089328,0.04664
-2.42E-07,-0.03043,0.247431,0.022925
-2.41E-07,0.009091,-0.06877,0.01502
-2.40E-07,0.001217,0.247431,-0.0087
-2.39E-07,-0.00666,0.089328,0.007115
-2.38E-07,-0.00666,-0.06877,0.01502
-2.37E-07,-0.01469,0.089328,0.022925
-2.36E-07,-0.02256,0.089328,0.275889
-2.35E-07,-0.02256,0.247431,0.157312
-2.34E-07,-0.00666,0.247431,0.038735
-2.33E-07,-0.02256,-0.06877,-0.02451
-2.32E-07,-0.00666,0.247431,0.01502
-2.31E-07,-0.02256,0.089328,0.038735
-2.30E-07,-0.00666,0.247431,0.01502
-2.29E-07,-0.00666,0.089328,-0.00079
-2.28E-07,-0.02256,0.089328,0.007115
-2.27E-07,0.001217,0.405534,0.007115
-2.26E-07,-0.01469,0.247431,0.022925
-2.25E-07,0.016965,-0.06877,0.007115
-2.24E-07,-0.02256,-0.06877,0.30751
-2.23E-07,-0.00666,0.247431,0.133597
-2.22E-07,0.001217,0.089328,0.022925
-2.21E-07,-0.00666,0.089328,-0.03241
-2.20E-07,-0.01469,0.247431,0.007115
-2.19E-07,0.009091,0.247431,0.04664
-2.18E-07,0.001217,0.089328,0.022925
-2.17E-07,0.001217,0.405534,-0.0087
-2.16E-07,-0.02256,0.247431,0.007115
-2.15E-07,0.001217,0.089328,0.007115
-2.14E-07,0.009091,0.089328,0.022925
-2.13E-07,0.009091,0.405534,0.022925
-2.12E-07,-0.02256,0.089328,0.2917
-2.11E-07,-0.00666,0.089328,0.094071
-2.10E-07,-0.02256,0.089328,0.007115
-2.09E-07,-0.00666,0.089328,-0.02451
-2.08E-07,0.001217,0.247431,0.03083
-2.07E-07,-0.02256,0.089328,0.03083
-2.06E-07,0.009091,-0.06877,0.01502
-2.05E-07,-0.02256,0.089328,0.01502
-2.04E-07,-0.02256,-0.06877,0.007115
-2.03E-07,-0.00666,0.089328,0.007115
-2.02E-07,-0.01469,0.247431,0.022925
-2.01E-07,0.016965,-0.06877,0.070356
-2.00E-07,-0.00666,0.089328,0.236364
-1.99E-07,-0.00666,0.089328,0.070356
-1.98E-07,-0.01469,0.247431,-0.0166
-1.97E-07,-0.00666,0.089328,-0.0166
-1.96E-07,-0.02256,0.247431,0.038735
-1.95E-07,-0.02256,0.089328,0.038735
-1.94E-07,-0.00666,0.089328,0.01502
-1.93E-07,0.009091,0.247431,0.007115
-1.92E-07,-0.01469,0.247431,-0.00079
-1.91E-07,-0.00666,0.563636,0.01502
-1.90E-07,-0.03043,0.089328,0.01502
-1.89E-07,0.001217,0.089328,0.157312
-1.88E-07,-0.01469,-0.06877,0.196838
-1.87E-07,-0.02256,0.247431,0.062451
-1.86E-07,-0.04618,0.247431,-0.03241
-1.85E-07,-0.02256,0.247431,-0.00079
-1.84E-07,-0.02256,0.247431,0.038735
-1.83E-07,-0.01469,0.089328,0.022925
-1.82E-07,-0.02256,-0.06877,0.01502
-1.81E-07,0.001217,0.089328,-0.00079
-1.80E-07,-0.01469,0.089328,0.01502
-1.79E-07,-0.02256,0.089328,0.01502
-1.78E-07,-0.00666,-0.06877,0.022925
-1.77E-07,-0.01469,0.089328,0.260079
-1.76E-07,-0.02256,0.089328,0.165217
-1.75E-07,-0.01469,0.089328,0.038735
-1.74E-07,0.001217,0.405534,-0.03241
-1.73E-07,-0.02256,0.247431,0.01502
-1.72E-07,-0.00666,0.247431,0.038735
-1.71E-07,-0.02256,0.247431,0.03083
-1.70E-07,-0.02256,0.247431,0.007115
-1.69E-07,-0.01469,0.089328,-0.00079
-1.68E-07,-0.00666,0.563636,0.007115
-1.67E-07,-0.01469,0.089328,0.022925
-1.66E-07,-0.00666,0.405534,0.007115
-1.65E-07,-0.01469,0.247431,0.30751
-1.64E-07,-0.03043,0.247431,0.125692
-1.63E-07,-0.03043,0.247431,0.038735
-1.62E-07,-0.03043,0.089328,-0.02451
-1.61E-07,-0.02256,0.247431,0.01502
-1.60E-07,-0.03043,0.247431,0.04664
-1.59E-07,0.001217,0.247431,0.022925
-1.58E-07,-0.03043,0.089328,0.007115
-1.57E-07,-0.02256,0.089328,-0.0087
-1.56E-07,-0.03043,0.089328,0.01502
-1.55E-07,-0.02256,0.089328,0.01502
-1.54E-07,-0.03043,0.405534,0.022925
-1.53E-07,-0.00666,0.247431,0.2917
-1.52E-07,-0.00666,0.089328,0.101976
-1.51E-07,-0.02256,0.247431,0.007115
-1.50E-07,-0.01469,-0.06877,-0.03241
-1.49E-07,0.001217,0.247431,0.022925
-1.48E-07,0.016965,0.247431,0.03083
-1.47E-07,-0.01469,0.089328,0.022925
-1.46E-07,-0.02256,0.405534,0.007115
-1.45E-07,0.001217,-0.06877,-0.00079
-1.44E-07,0.001217,-0.06877,0.01502
-1.43E-07,-0.02256,0.089328,0.022925
-1.42E-07,-0.00666,0.089328,0.04664
-1.41E-07,-0.01469,0.089328,0.252174
-1.40E-07,-0.02256,0.247431,0.078261
-1.39E-07,-0.02256,0.089328,-0.0087
-1.38E-07,-0.01469,0.247431,-0.0087
-1.37E-07,0.001217,0.405534,0.022925
-1.36E-07,-0.03831,0.089328,0.03083
-1.35E-07,-0.01469,0.247431,0.01502
-1.34E-07,-0.00666,0.247431,-0.00079
-1.33E-07,0.009091,0.247431,-0.00079
-1.32E-07,-0.00666,0.089328,0.01502
-1.31E-07,-0.01469,-0.06877,0.007115
-1.30E-07,-0.03043,0.247431,0.125692
-1.29E-07,-0.01469,0.089328,0.212648
-1.28E-07,0.001217,0.089328,0.054545
-1.27E-07,-0.02256,0.089328,-0.0087
-1.26E-07,-0.00666,0.247431,-0.0087
-1.25E-07,-0.00666,0.247431,0.038735
-1.24E-07,0.001217,0.089328,0.038735
-1.23E-07,-0.00666,0.247431,0.01502
-1.22E-07,-0.02256,0.247431,0.007115
-1.21E-07,-0.00666,0.247431,0.007115
-1.20E-07,-0.04618,0.089328,0.022925
-1.19E-07,-0.02256,0.089328,0.01502
-1.18E-07,-0.02256,0.247431,0.236364
-1.17E-07,-0.01469,0.247431,0.181028
-1.16E-07,-0.00666,0.089328,0.04664
-1.15E-07,-0.02256,0.247431,-0.0166
-1.14E-07,0.009091,0.089328,0.007115
-1.13E-07,-0.01469,0.089328,0.038735
-1.12E-07,-0.04618,0.247431,0.03083
-1.11E-07,-0.02256,0.089328,0.007115
-1.10E-07,-0.02256,-0.06877,-0.00079
-1.09E-07,-0.00666,0.089328,-0.00079
-1.08E-07,-0.02256,0.247431,0.022925
-1.07E-07,0.001217,0.247431,0.007115
-1.06E-07,-0.01469,0.089328,0.283794
-1.05E-07,-0.03831,0.089328,0.157312
-1.04E-07,-0.03043,0.405534,0.022925
-1.03E-07,-0.02256,0.405534,-0.03241
-1.02E-07,-0.01469,0.089328,0.01502
-1.01E-07,0.024839,-0.06877,0.04664
-9.98E-08,-0.02256,0.247431,0.03083
-9.88E-08,-0.01469,0.089328,0.007115
-9.78E-08,0.001217,0.247431,-0.00079
-9.68E-08,-0.01469,0.247431,0.007115
-9.58E-08,-0.01469,0.247431,0.01502
-9.48E-08,-0.02256,-0.06877,0.01502
-9.38E-08,-0.01469,0.247431,0.299605
-9.28E-08,-0.02256,0.089328,0.125692
-9.18E-08,-0.02256,0.089328,0.01502
-9.08E-08,-0.01469,0.405534,-0.0087
-8.98E-08,-0.02256,0.247431,0.03083
-8.88E-08,-0.01469,0.089328,0.04664
-8.78E-08,-0.00666,-0.06877,0.01502
-8.68E-08,-0.00666,0.247431,-0.00079
-8.58E-08,0.001217,0.089328,0.007115
-8.48E-08,0.001217,0.405534,0.01502
-8.38E-08,-0.01469,0.089328,0.007115
-8.28E-08,-0.02256,0.247431,0.03083
-8.18E-08,-0.02256,0.405534,0.267984
-8.08E-08,-0.02256,0.247431,0.094071
-7.98E-08,-0.02256,0.247431,-0.0087
-7.88E-08,-0.02256,0.247431,-0.0166
-7.78E-08,-0.01469,-0.22688,0.038735
-7.68E-08,0.001217,0.089328,0.04664
-7.58E-08,-0.02256,0.089328,0.022925
-7.48E-08,-0.01469,0.247431,-0.0087
-7.38E-08,0.001217,0.089328,-0.00079
-7.28E-08,-0.02256,0.247431,0.01502
-7.18E-08,-0.02256,0.247431,0.022925
-7.08E-08,-0.00666,0.089328,0.094071
-6.98E-08,-0.00666,0.089328,0.244269
-6.88E-08,0.001217,0.089328,0.070356
-6.78E-08,-0.01469,0.247431,-0.02451
-6.68E-08,-0.00666,0.247431,-0.0087
-6.58E-08,-0.02256,0.089328,0.03083
-6.48E-08,-0.02256,0.247431,0.03083
-6.38E-08,-0.02256,0.405534,0.01502
-6.28E-08,0.009091,0.247431,-0.00079
-6.18E-08,-0.02256,0.247431,0.007115
-6.08E-08,-0.01469,0.089328,0.01502
-5.98E-08,-0.02256,0.247431,0.01502
-5.88E-08,-0.02256,0.405534,0.204743
-5.78E-08,-0.01469,0.247431,0.188933
-5.68E-08,-0.02256,-0.06877,0.054545
-5.58E-08,-0.02256,-0.06877,-0.03241
-5.48E-08,-0.01469,-0.06877,-0.00079
-5.38E-08,-0.02256,-0.06877,0.04664
-5.28E-08,-0.01469,0.089328,0.038735
-5.18E-08,-0.02256,0.247431,0.007115
-5.08E-08,-0.02256,0.405534,0.01502
-4.98E-08,-0.01469,0.089328,0.007115
-4.88E-08,-0.02256,0.089328,0.01502
-4.78E-08,-0.02256,0.089328,0.007115
-4.68E-08,-0.02256,-0.06877,0.275889
-4.58E-08,-0.00666,0.089328,0.149407
-4.48E-08,-0.02256,0.247431,0.038735
-4.38E-08,-0.01469,0.089328,-0.0166
-4.28E-08,-0.03043,0.247431,0.007115
-4.18E-08,-0.00666,0.405534,0.038735
-4.08E-08,-0.02256,0.247431,0.022925
-3.98E-08,-0.01469,0.247431,-0.00079
-3.88E-08,-0.01469,0.089328,-0.0087
-3.78E-08,0.016965,0.405534,-0.0087
-3.68E-08,-0.00666,0.405534,0.022925
-3.58E-08,-0.02256,0.563636,-0.0087
-3.48E-08,-0.01469,0.405534,0.275889
-3.38E-08,-0.00666,0.563636,0.109881
-3.28E-08,-0.01469,0.563636,0.022925
-3.18E-08,-0.02256,0.247431,-0.03241
-3.08E-08,-0.04618,0.405534,0.007115
-2.98E-08,-0.01469,0.563636,0.01502
-2.88E-08,-0.02256,0.563636,-0.00079
-2.78E-08,-0.00666,0.405534,-0.0166
-2.68E-08,-0.02256,0.405534,0.007115
-2.58E-08,-0.03043,0.721739,0.01502
-2.48E-08,-0.02256,0.405534,0.007115
-2.38E-08,-0.01469,0.879842,-0.00079
-2.28E-08,-0.01469,0.879842,0.212648
-2.18E-08,-0.03043,0.405534,0.070356
-2.08E-08,-0.02256,1.037945,-0.0087
-1.98E-08,-0.01469,0.879842,-0.02451
-1.88E-08,-0.00666,1.196047,0.007115
-1.78E-08,-0.01469,1.512253,0.03083
-1.68E-08,0.009091,1.35415,-0.00079
-1.58E-08,0.048617,1.35415,-0.0087
-1.48E-08,0.096017,1.512253,-0.00079
-1.38E-08,0.159319,1.512253,-0.0087
-1.28E-08,0.317422,1.670356,-0.00079
-1.18E-08,0.467651,1.512253,0.01502
-1.08E-08,0.775828,1.670356,0.094071
-9.81E-09,1.076285,1.986561,0.01502
-8.81E-09,1.550593,1.828459,-0.03241
-7.81E-09,1.937976,1.986561,-0.0087
-6.81E-09,2.443935,2.302767,0.01502
-5.81E-09,2.633535,2.302767,0.022925
-4.81E-09,2.918243,2.302767,-0.0087
-3.81E-09,2.688964,2.144664,-0.0087
-2.81E-09,2.356855,2.302767,-0.00079
-1.81E-09,1.890576,2.46087,0.007115
-8.10E-10,1.447764,2.46087,0.01502
1.90E-10,1.076285,2.777075,0.038735
1.19E-09,0.799605,2.777075,0.03083
2.19E-09,0.594102,2.618972,0.022925
3.19E-09,0.467651,2.935178,-0.00079
4.19E-09,0.341045,2.777075,-0.00079
5.19E-09,0.222468,2.935178,0.038735
6.19E-09,0.206719,3.093281,0.03083
7.19E-09,0.167194,3.251383,0.007115
8.19E-09,0.143417,3.093281,-0.00079
9.19E-09,0.103891,3.093281,-0.00079
1.02E-08,0.072394,3.251383,0.022925
1.12E-08,0.080268,3.409486,0.007115
1.22E-08,0.064365,3.725692,0.054545
1.32E-08,0.048617,3.409486,0.03083
1.42E-08,0.024839,3.883795,0.01502
1.52E-08,0.032868,4.041897,-0.0087
1.62E-08,0.016965,3.883795,-0.00079
1.72E-08,0.024839,3.725692,0.01502
1.82E-08,0.016965,4.041897,0.01502
1.92E-08,0.024839,4.2,0.007115
2.02E-08,0.001217,4.358103,0.007115
2.12E-08,0.016965,4.358103,0.01502
2.22E-08,0.009091,4.674308,0.007115
2.32E-08,0.032868,4.516205,0.007115
2.42E-08,0.024839,4.516205,0.022925
2.52E-08,0.001217,4.516205,0.01502
2.62E-08,0.001217,4.832411,-0.00079
2.72E-08,0.009091,4.674308,-0.0087
2.82E-08,0.024839,4.990514,-0.0087
2.92E-08,0.016965,4.832411,-0.0087
3.02E-08,0.009091,4.832411,-0.00079
3.12E-08,0.056491,5.306719,-0.0166
3.22E-08,0.001217,5.306719,-0.02451
3.32E-08,-0.00666,5.464822,-0.02451
3.42E-08,0.040742,5.306719,-0.0087
3.52E-08,0.009091,5.622925,-0.03241
3.62E-08,0.032868,5.781028,-0.00079
3.72E-08,0.009091,6.097233,-0.0087
3.82E-08,0.009091,6.097233,-0.02451
3.92E-08,0.009091,6.097233,-0.0087
4.02E-08,0.001217,6.097233,-0.0087
4.12E-08,0.001217,6.097233,-0.00079
4.22E-08,-0.02256,6.255336,-0.00079
4.32E-08,0.016965,6.729644,-0.0087
4.42E-08,0.009091,6.729644,-0.0087
4.52E-08,0.001217,6.729644,-0.0087
4.62E-08,0.016965,6.729644,-0.0166
4.72E-08,0.001217,6.887747,0.01502
4.82E-08,0.001217,7.04585,0.070356
4.92E-08,0.009091,6.887747,0.01502
5.02E-08,-0.00666,7.04585,-0.0166
5.12E-08,0.001217,7.203953,-0.0166
5.22E-08,-0.00666,7.362055,-0.0166
5.32E-08,-0.00666,7.520158,-0.0166
5.42E-08,0.009091,7.203953,-0.0166
5.52E-08,0.009091,7.520158,-0.0087
5.62E-08,0.001217,7.520158,-0.00079
5.72E-08,0.001217,7.836364,-0.00079
5.82E-08,0.024839,7.994466,-0.00079
5.92E-08,-0.00666,8.152569,0.062451
6.02E-08,-0.01469,8.310672,0.101976
6.12E-08,-0.02256,8.310672,0.022925
6.22E-08,-0.02256,8.310672,-0.0087
6.32E-08,0.001217,8.468775,0.01502
6.42E-08,0.009091,8.468775,0.007115
6.52E-08,0.009091,8.468775,0.022925
6.62E-08,0.016965,8.468775,0.01502
6.72E-08,-0.03043,8.943083,0.01502
6.82E-08,-0.02256,8.78498,0.022925
6.92E-08,0.009091,9.259289,0.01502
7.02E-08,-0.02256,9.417392,0.007115
7.12E-08,-0.01469,8.943083,0.157312
7.22E-08,-0.03043,9.259289,0.109881
7.32E-08,0.001217,9.259289,0.03083
7.42E-08,-0.00666,9.575494,-0.0087
7.52E-08,-0.01469,9.733597,0.01502
7.62E-08,-0.02256,9.733597,0.01502
7.72E-08,0.001217,9.417392,0.022925
7.82E-08,0.009091,9.733597,-0.00079
7.92E-08,0.001217,9.8917,-0.00079
8.02E-08,0.016965,9.8917,0.007115
8.12E-08,-0.03043,10.20791,0.007115
8.22E-08,0.009091,10.20791,0.007115
8.32E-08,-0.00666,10.36601,0.228458
8.42E-08,0.001217,10.36601,0.109881
8.52E-08,0.001217,10.20791,0.03083
8.62E-08,0.001217,10.52411,-0.00079
8.72E-08,-0.00666,10.36601,0.022925
8.82E-08,-0.01469,10.68221,0.022925
8.92E-08,0.009091,10.84032,0.022925
9.02E-08,0.009091,10.84032,0.007115
9.12E-08,0.016965,10.68221,0.007115
9.22E-08,0.001217,10.84032,0.007115
9.32E-08,-0.01469,10.99842,0.01502
9.42E-08,0.009091,11.15652,-0.00079
9.52E-08,-0.01469,11.31463,0.252174
9.62E-08,0.009091,11.31463,0.086166
9.72E-08,-0.02256,11.47273,-0.00079
9.82E-08,-0.01469,11.47273,-0.0166
9.92E-08,0.024839,11.47273,0.01502
1.00E-07,-0.02256,11.47273,0.01502
1.01E-07,-0.02256,11.78893,0.007115
1.02E-07,-0.00666,11.63083,-0.00079
1.03E-07,-0.02256,11.78893,0.007115
1.04E-07,-0.00666,11.63083,0.007115
1.05E-07,0.009091,11.94704,0.01502
1.06E-07,-0.00666,11.94704,0.062451
1.07E-07,0.001217,12.10514,0.299605
1.08E-07,0.001217,12.10514,0.141502
1.09E-07,-0.01469,12.26324,-0.0087
1.10E-07,0.016965,12.42134,-0.0166
1.11E-07,-0.00666,12.26324,0.03083
1.12E-07,0.001217,12.42134,0.038735
1.13E-07,-0.02256,12.42134,0.022925
1.14E-07,-0.01469,12.57945,0.007115
1.15E-07,-0.02256,12.57945,-0.00079
1.16E-07,-0.02256,12.57945,-0.00079
1.17E-07,-0.01469,12.57945,0.01502
1.18E-07,-0.01469,12.73755,0.157312
1.19E-07,0.009091,12.73755,0.33913
1.20E-07,-0.02256,12.89565,0.086166
1.21E-07,0.016965,13.05376,-0.0166
1.22E-07,-0.01469,12.89565,-0.00079
1.23E-07,-0.01469,12.89565,0.038735
1.24E-07,-0.02256,13.05376,0.03083
1.25E-07,-0.00666,12.89565,0.01502
1.26E-07,-0.00666,13.21186,-0.00079
1.27E-07,0.009091,13.21186,-0.00079
1.28E-07,0.009091,13.21186,-0.00079
1.29E-07,-0.00666,13.05376,0.01502
1.30E-07,-0.01469,13.21186,0.331225
1.31E-07,-0.01469,13.36996,0.275889
1.32E-07,0.009091,13.36996,0.078261
1.33E-07,-0.03831,13.36996,-0.04822
1.34E-07,-0.01469,13.52806,0.007115
1.35E-07,-0.00666,13.52806,0.078261
1.36E-07,-0.02256,13.52806,0.04664
1.37E-07,-0.01469,13.52806,0.01502
1.38E-07,-0.00666,13.52806,-0.00079
1.39E-07,-0.00666,13.84427,0.01502
1.40E-07,-0.00666,13.68617,0.03083
1.41E-07,-0.01469,13.68617,0.01502
1.42E-07,0.001217,14.00237,0.315415
1.43E-07,0.009091,13.84427,0.149407
1.44E-07,-0.03043,13.68617,0.04664
1.45E-07,-0.01469,13.84427,-0.04032
1.46E-07,-0.02256,14.00237,0.01502
1.47E-07,-0.00666,14.16048,0.054545
1.48E-07,-0.01469,13.84427,0.038735
1.49E-07,-0.02256,14.00237,0.007115
1.50E-07,-0.02256,13.84427,0.01502
1.51E-07,-0.00666,14.00237,0.01502
1.52E-07,-0.01469,13.84427,0.022925
1.53E-07,-0.03043,13.84427,0.01502
1.54E-07,0.001217,14.00237,0.244269
1.55E-07,-0.00666,14.00237,0.094071
1.56E-07,-0.02256,14.00237,0.007115
1.57E-07,0.009091,14.16048,-0.02451
1.58E-07,-0.03043,14.16048,0.03083
1.59E-07,0.009091,14.16048,0.054545
1.60E-07,-0.02256,14.31858,0.054545
1.61E-07,-0.02256,14.16048,0.007115
1.62E-07,0.024839,14.16048,0.01502
1.63E-07,0.009091,14.00237,0.01502
1.64E-07,-0.00666,14.31858,0.038735
1.65E-07,-0.01469,14.00237,0.022925
1.66E-07,0.016965,14.16048,0.212648
1.67E-07,-0.00666,14.16048,0.062451
1.68E-07,0.016965,14.31858,-0.0166
1.69E-07,0.001217,14.31858,-0.0166
1.70E-07,-0.03043,14.16048,0.03083
1.71E-07,-0.01469,14.00237,0.038735
1.72E-07,-0.00666,14.31858,0.022925
1.73E-07,-0.03043,14.00237,0.007115
1.74E-07,-0.01469,14.16048,-0.00079
1.75E-07,-0.01469,14.16048,0.022925
1.76E-07,0.001217,14.31858,0.007115
1.77E-07,-0.00666,14.16048,0.062451
1.78E-07,-0.01469,14.47668,0.141502
1.79E-07,0.016965,14.16048,0.054545
1.80E-07,-0.02256,14.16048,-0.00079
1.81E-07,-0.03831,14.16048,-0.00079
1.82E-07,0.009091,14.16048,0.038735
1.83E-07,0.016965,14.16048,0.03083
1.84E-07,-0.01469,14.47668,0.01502
1.85E-07,0.009091,14.16048,-0.00079
1.86E-07,-0.00666,14.31858,0.01502
1.87E-07,0.001217,14.31858,0.01502
1.88E-07,-0.00666,14.00237,0.01502
1.89E-07,-0.00666,14.00237,0.165217
1.90E-07,-0.00666,14.16048,0.188933
1.91E-07,0.001217,14.31858,0.054545
1.92E-07,-0.00666,14.00237,-0.0166
1.93E-07,0.001217,14.16048,0.007115
1.94E-07,-0.01469,14.16048,0.022925
1.95E-07,-0.00666,14.00237,0.022925
1.96E-07,-0.01469,14.00237,-0.00079
1.97E-07,0.001217,14.00237,0.007115
1.98E-07,-0.02256,14.00237,0.007115
1.99E-07,-0.02256,14.16048,0.022925
2.00E-07,0.001217,14.00237,0.007115
2.01E-07,-0.02256,14.00237,0.378656
2.02E-07,-0.03043,14.00237,0.212648
2.03E-07,-0.01469,13.84427,0.04664
2.04E-07,-0.01469,13.84427,-0.0087
2.05E-07,-0.00666,13.84427,0.01502
2.06E-07,0.001217,13.84427,0.03083
2.07E-07,-0.01469,13.68617,0.022925
2.08E-07,-0.01469,13.84427,-0.00079
2.09E-07,-0.02256,13.68617,-0.00079
2.10E-07,0.009091,13.68617,-0.00079
2.11E-07,0.001217,13.68617,0.01502
2.12E-07,0.016965,13.68617,0.007115
2.13E-07,-0.01469,13.52806,0.607905
2.14E-07,0.024839,13.68617,0.236364
2.15E-07,0.001217,13.52806,0.04664
2.16E-07,-0.00666,13.68617,-0.0166
2.17E-07,0.001217,13.36996,0.01502
2.18E-07,-0.02256,13.52806,0.04664
2.19E-07,0.001217,13.68617,0.03083
2.20E-07,-0.00666,13.68617,0.007115
2.21E-07,0.001217,13.36996,-0.00079
2.22E-07,-0.03043,13.36996,0.007115
