t,ch1,ch2
1.05E-06,0.40553358,0.172989668
1.06E-06,0.40553358,0.14018029
1.06E-06,0.40553358,0.14018029
1.06E-06,0.56363636,0.118178725
1.06E-06,0.40553358,0.106984973
1.06E-06,0.40553358,0.084983408
1.07E-06,0.40553358,0.09617716
1.07E-06,0.56363636,0.09617716
1.07E-06,0.56363636,0.106984973
1.07E-06,0.56363636,0.09617716
1.07E-06,0.56363636,0.074175595
1.08E-06,0.40553358,0.118178725
1.08E-06,0.40553358,0.118178725
1.08E-06,0.40553358,0.14018029
1.08E-06,0.24743083,0.128986538
1.08E-06,0.40553358,0.106984973
1.09E-06,0.40553358,0.074175595
1.09E-06,0.089328066,0.084983408
1.09E-06,0.40553358,0.074175595
1.09E-06,0.089328066,0.052174033
1.09E-06,0.089328066,0.09617716
1.10E-06,0.40553358,0.09617716
1.10E-06,0.089328066,0.062981845
1.10E-06,0.089328066,0.062981845
1.10E-06,0.089328066,0.084983408
1.10E-06,0.24743083,0.09617716
1.11E-06,0.24743083,0.074175595
1.11E-06,-0.0687747,0.118178725
1.11E-06,0.089328066,0.062981845
1.11E-06,-0.0687747,0.106984973
1.11E-06,0.089328066,0.14018029
1.12E-06,0.24743083,0.09617716
1.12E-06,0.089328066,0.118178725
1.12E-06,0.24743083,0.14018029
1.12E-06,0.089328066,0.04136622
1.12E-06,0.089328066,0.084983408
1.13E-06,0.089328066,0.128986538
1.13E-06,0.089328066,0.118178725
1.13E-06,0.089328066,0.074175595
1.13E-06,0.089328066,0.118178725
1.13E-06,0.24743083,0.074175595
1.14E-06,0.089328066,0.106984973
1.14E-06,0.24743083,0.106984973
1.14E-06,0.24743083,0.14018029
1.14E-06,0.089328066,0.128986538
1.14E-06,-0.0687747,0.150988103
1.15E-06,0.089328066,0.128986538
1.15E-06,-0.0687747,0.128986538
1.15E-06,0.089328066,0.09617716
1.15E-06,-0.0687747,0.118178725
1.15E-06,0.089328066,0.106984973
1.16E-06,-0.0687747,0.118178725
1.16E-06,-0.0687747,0.14018029
1.16E-06,-0.22687747,0.128986538
1.16E-06,-0.22687747,0.128986538
1.16E-06,-0.38498023,0.128986538
1.17E-06,-0.22687747,0.04136622
1.17E-06,-0.0687747,0.128986538
1.17E-06,-0.0687747,0.128986538
1.17E-06,0.089328066,0.074175595
1.17E-06,-0.22687747,0.084983408
1.18E-06,-0.22687747,0.118178725
1.18E-06,-0.22687747,0.084983408
1.18E-06,-0.0687747,0.106984973
1.18E-06,-0.0687747,0.106984973
1.18E-06,-0.0687747,0.09617716
1.19E-06,-0.38498023,0.118178725
1.19E-06,-0.0687747,0.106984973
1.19E-06,-0.0687747,0.14018029
1.19E-06,0.089328066,0.128986538
1.19E-06,-0.38498023,0.150988103
1.20E-06,-0.38498023,0.106984973
1.20E-06,-0.0687747,0.106984973
1.20E-06,-0.0687747,0.118178725
1.20E-06,-0.0687747,0.09617716
1.20E-06,-0.22687747,0.084983408
1.21E-06,-0.22687747,0.084983408
1.21E-06,-0.0687747,0.118178725
1.21E-06,-0.0687747,0.106984973
1.21E-06,-0.38498023,0.084983408
1.21E-06,-0.54308301,0.106984973
1.22E-06,-0.38498023,0.09617716
1.22E-06,-0.22687747,0.106984973
1.22E-06,-0.54308301,0.106984973
1.22E-06,-0.38498023,0.14018029
1.22E-06,-0.22687747,0.128986538
1.23E-06,-0.22687747,0.128986538
1.23E-06,-0.22687747,0.084983408
1.23E-06,-0.38498023,0.118178725
1.23E-06,-0.38498023,0.106984973
1.23E-06,-0.22687747,0.074175595
1.24E-06,-0.22687747,0.106984973
1.24E-06,-0.38498023,0.128986538
1.24E-06,-0.22687747,0.14018029
1.24E-06,-0.22687747,0.14018029
1.24E-06,-0.38498023,0.106984973
1.25E-06,-0.22687747,0.09617716
1.25E-06,-0.22687747,0.084983408
1.25E-06,-0.0687747,0.062981845
1.25E-06,-0.0687747,0.106984973
1.25E-06,-0.54308301,0.074175595
1.26E-06,0.089328066,0.106984973
1.26E-06,-0.38498023,0.09617716
1.26E-06,-0.22687747,0.106984973
1.26E-06,-0.38498023,0.128986538
1.26E-06,-0.0687747,0.106984973
1.27E-06,-0.0687747,0.09617716
1.27E-06,-0.38498023,0.150988103
1.27E-06,-0.22687747,0.128986538
1.27E-06,-0.54308301,0.09617716
1.27E-06,-0.38498023,0.150988103
1.28E-06,-0.38498023,0.118178725
1.28E-06,-0.22687747,0.128986538
1.28E-06,-0.22687747,0.03017217
1.28E-06,-0.38498023,0.084983408
1.28E-06,-0.38498023,0.062981845
1.29E-06,-0.22687747,0.172989668
1.29E-06,-0.22687747,0.106984973
1.29E-06,-0.0687747,0.118178725
1.29E-06,-0.22687747,0.09617716
1.29E-06,-0.38498023,0.128986538
1.30E-06,-0.22687747,0.128986538
1.30E-06,-0.22687747,0.14018029
1.30E-06,0.089328066,0.150988103
1.30E-06,-0.22687747,0.14018029
1.30E-06,-0.0687747,0.09617716
1.31E-06,-0.38498023,0.09617716
1.31E-06,-0.0687747,0.118178725
1.31E-06,-0.22687747,0.161795915
1.31E-06,-0.22687747,0.14018029
1.31E-06,-0.38498023,0.161795915
1.32E-06,-0.22687747,0.118178725
1.32E-06,-0.38498023,0.118178725
1.32E-06,-0.22687747,0.161795915
1.32E-06,-0.22687747,0.150988103
1.32E-06,-0.22687747,0.106984973
1.33E-06,-0.38498023,0.062981845
1.33E-06,-0.0687747,0.084983408
1.33E-06,-0.0687747,0.084983408
1.33E-06,-0.38498023,0.074175595
1.33E-06,-0.0687747,0.106984973
1.34E-06,-0.22687747,0.14018029
1.34E-06,-0.22687747,0.161795915
1.34E-06,-0.0687747,0.128986538
1.34E-06,-0.0687747,0.084983408
1.34E-06,-0.38498023,0.074175595
1.35E-06,-0.22687747,0.09617716
1.35E-06,-0.22687747,0.09617716
1.35E-06,-0.38498023,0.106984973
1.35E-06,-0.22687747,0.128986538
1.35E-06,-0.0687747,0.09617716
1.36E-06,0.089328066,0.09617716
1.36E-06,-0.0687747,0.052174033
1.36E-06,-0.38498023,0.09617716
1.36E-06,-0.0687747,0.074175595
1.36E-06,-0.0687747,0.074175595
1.37E-06,0.089328066,0.052174033
1.37E-06,0.089328066,0.074175595
1.37E-06,-0.22687747,0.118178725
1.37E-06,-0.0687747,0.074175595
1.37E-06,-0.0687747,0.106984973
1.38E-06,-0.0687747,0.14018029
1.38E-06,-0.22687747,0.106984973
1.38E-06,-0.0687747,0.084983408
1.38E-06,-0.0687747,0.074175595
1.38E-06,0.089328066,0.128986538
1.39E-06,0.24743083,0.106984973
1.39E-06,-0.0687747,0.106984973
1.39E-06,-0.0687747,0.106984973
1.39E-06,-0.22687747,0.04136622
1.39E-06,0.24743083,0.084983408
1.40E-06,0.089328066,0.084983408
1.40E-06,-0.0687747,0.128986538
1.40E-06,-0.0687747,0.019364655
1.40E-06,0.24743083,0.008170605
1.40E-06,0.089328066,0.04136622
1.41E-06,-0.0687747,0.019364655
1.41E-06,-0.0687747,0.008170605
1.41E-06,-0.0687747,0.03017217
1.41E-06,-0.0687747,0.03017217
1.41E-06,-0.0687747,0.03017217
1.42E-06,0.089328066,0.04136622
1.42E-06,-0.0687747,0.03017217
1.42E-06,0.089328066,0.019364655
1.42E-06,0.089328066,-0.002637208
1.42E-06,0.40553358,-0.002637208
1.43E-06,0.40553358,0.052174033
1.43E-06,-0.0687747,0.008170605
1.43E-06,0.089328066,0.052174033
1.43E-06,-0.0687747,0.14018029
1.43E-06,0.24743083,0.106984973
1.44E-06,0.40553358,0.084983408
1.44E-06,-0.0687747,0.074175595
1.44E-06,0.24743083,0.128986538
1.44E-06,0.089328066,0.106984973
1.44E-06,0.089328066,0.106984973
1.45E-06,0.24743083,0.106984973
1.45E-06,-0.22687747,0.04136622
1.45E-06,-0.0687747,0.084983408
1.45E-06,0.089328066,0.084983408
1.45E-06,-0.0687747,0.128986538
1.46E-06,0.089328066,0.019364655
1.46E-06,0.089328066,0.008170605
1.46E-06,0.089328066,0.04136622
1.46E-06,0.089328066,0.019364655
1.46E-06,0.24743083,0.008170605
1.47E-06,-0.0687747,0.03017217
1.47E-06,-0.0687747,0.03017217
1.47E-06,0.24743083,0.03017217
1.47E-06,-0.0687747,0.04136622
1.47E-06,-0.0687747,0.03017217
1.48E-06,-0.0687747,0.019364655
1.48E-06,0.089328066,-0.002637208
1.48E-06,0.24743083,-0.002637208
1.48E-06,0.24743083,0.052174033
1.48E-06,-0.0687747,0.084983408
1.49E-06,-0.0687747,0.062981845
1.49E-06,0.24743083,0.172989668
1.49E-06,0.089328066,0.106984973
1.49E-06,0.24743083,0.118178725
1.49E-06,0.089328066,0.09617716
1.50E-06,0.24743083,0.128986538
1.50E-06,0.089328066,0.128986538
1.50E-06,0.24743083,0.14018029
1.50E-06,0.24743083,0.150988103
1.50E-06,0.089328066,0.14018029
1.51E-06,0.089328066,0.09617716
1.51E-06,0.089328066,0.09617716
1.51E-06,0.089328066,0.118178725
1.51E-06,0.089328066,0.161795915
1.51E-06,0.089328066,0.14018029
1.52E-06,-0.0687747,0.161795915
1.52E-06,0.089328066,0.118178725
1.52E-06,0.089328066,0.118178725
1.52E-06,-0.0687747,0.161795915
1.52E-06,0.24743083,0.150988103
1.53E-06,0.089328066,0.106984973
1.53E-06,-0.22687747,0.062981845
1.53E-06,0.40553358,0.084983408
1.53E-06,-0.0687747,0.084983408
1.53E-06,-0.22687747,0.074175595
1.54E-06,-0.0687747,0.14018029
1.54E-06,-0.0687747,0.128986538
1.54E-06,0.24743083,0.128986538
1.54E-06,-0.0687747,0.128986538
1.54E-06,0.089328066,0.04136622
1.55E-06,0.40553358,0.128986538
1.55E-06,0.089328066,0.128986538
1.55E-06,0.089328066,0.074175595
1.55E-06,0.089328066,0.084983408
1.55E-06,0.089328066,0.118178725
1.56E-06,0.24743083,0.084983408
1.56E-06,0.089328066,0.106984973
1.56E-06,-0.0687747,0.106984973
1.56E-06,0.089328066,0.09617716
1.56E-06,0.24743083,0.118178725
1.57E-06,-0.0687747,0.106984973
1.57E-06,-0.0687747,0.14018029
1.57E-06,-0.0687747,0.128986538
1.57E-06,0.089328066,0.150988103
1.57E-06,0.089328066,0.106984973
1.58E-06,0.089328066,0.106984973
1.58E-06,0.089328066,0.118178725
1.58E-06,-0.0687747,0.09617716
1.58E-06,-0.0687747,0.084983408
1.58E-06,0.089328066,0.084983408
1.59E-06,-0.22687747,0.128986538
1.59E-06,-0.0687747,0.172989668
1.59E-06,-0.0687747,0.183797478
1.59E-06,0.24743083,0.14018029
1.59E-06,0.089328066,0.128986538
1.60E-06,-0.0687747,0.183797478
1.60E-06,0.089328066,0.14018029
1.60E-06,0.089328066,0.09617716
1.60E-06,-0.0687747,0.14018029
1.60E-06,0.089328066,0.128986538
1.61E-06,0.24743083,0.161795915
1.61E-06,0.089328066,0.084983408
1.61E-06,-0.0687747,0.161795915
1.61E-06,0.089328066,0.04136622
1.61E-06,0.089328066,0.008170605
1.62E-06,0.24743083,0.04136622
1.62E-06,-0.0687747,0.04136622
1.62E-06,0.24743083,0.03017217
