t,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
0.011517663,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.19810277,0.11905138,0.039999999,-0.039051384,0.039999999
0.011517813,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.039999999,0.039999999,0.039999999,0.19810277,0.039999999
0.011517963,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,-0.039051384
0.011518113,0.11905138,0.19810277,0.19810277,0.039999999,0.039999999,0.039999999,0.039999999,0.19810277,0.039999999,0.039999999
0.011518263,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,0.19810277,0.11905138,0.11905138,0.11905138
0.011518413,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138
0.011518564,0.039999999,0.039999999,0.11905138,0.039999999,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138
0.011518714,0.11905138,0.11905138,0.039999999,-0.039051384,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138
0.011518864,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138
0.011519014,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277
0.011519164,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,-0.039051384,0.039999999,0.039999999,-0.039051384
0.011519315,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,-0.11810277,-0.039051384,-0.039051384,0.039999999,0.11905138
0.011519465,0.19810277,0.19810277,-0.039051384,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138
0.011519615,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138
0.011519765,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277
0.011519915,0.039999999,0.039999999,-0.039051384,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.039999999
0.011520066,0.039999999,0.11905138,0.039999999,-0.039051384,-0.039051384,0.19810277,-0.039051384,0.039999999,-0.039051384,0.11905138
0.011520216,0.039999999,0.11905138,0.11905138,-0.039051384,-0.039051384,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999
0.011520366,0.11905138,-0.039051384,0.039999999,-0.039051384,0.11905138,0.039999999,-0.039051384,0.11905138,-0.039051384,0.11905138
0.011520516,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.19810277,0.11905138
0.011520666,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,-0.039051384,0.11905138
0.011520817,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138
0.011520967,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999
0.011521117,0.039999999,0.039999999,0.27715415,0.039999999,0.11905138,-0.039051384,-0.039051384,0.19810277,0.039999999,0.039999999
0.011521267,0.27715415,0.19810277,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138
0.011521417,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.19810277,0.039999999,0.11905138,0.11905138,0.11905138
0.011521568,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.19810277
0.011521718,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999
0.011521868,0.11905138,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,-0.039051384,0.11905138,0.039999999,0.19810277
0.011522018,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,-0.039051384,0.039999999,0.039999999
0.011522168,0.11905138,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999
0.011522319,-0.039051384,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999
0.011522469,0.039999999,0.11905138,0.039999999,-0.039051384,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999
0.011522619,0.19810277,0.11905138,0.19810277,0.039999999,0.11905138,0.27715415,0.11905138,0.039999999,0.19810277,0.039999999
0.011522769,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.19810277,0.11905138,0.039999999
0.011522919,0.19810277,0.039999999,0.11905138,0.11905138,0.19810277,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138
0.01152307,0.11905138,0.11905138,0.19810277,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.19810277
0.01152322,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138
0.01152337,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138
0.01152352,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999
0.01152367,0.11905138,0.039999999,0.11905138,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138
0.01152382,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999
0.011523971,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999
0.011524121,-0.039051384,0.11905138,-0.039051384,0.11905138,0.11905138,-0.11810277,0.19810277,0.19810277,0.039999999,0.27715415
0.011524271,-0.039051384,0.039999999,0.039999999,0.11905138,-0.039051384,-0.039051384,0.11905138,0.11905138,0.11905138,0.039999999
0.011524421,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138,-0.039051384,0.039999999,0.11905138
0.011524571,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384,0.039999999,0.11905138
0.011524722,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138
0.011524872,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,-0.039051384,0.11905138
0.011525022,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999
0.011525172,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999
0.011525322,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138
0.011525473,0.11905138,0.19810277,0.039999999,0.039999999,-0.039051384,0.11905138,-0.039051384,0.19810277,0.11905138,-0.039051384
0.011525623,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999
0.011525773,0.11905138,0.11905138,0.039999999,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138
0.011525923,0.19810277,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999
0.011526073,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,-0.11810277,0.11905138,0.11905138
0.011526224,0.039999999,0.11905138,0.039999999,0.11905138,-0.039051384,0.039999999,0.19810277,0.19810277,0.11905138,0.11905138
0.011526374,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,-0.11810277,0.11905138,0.039999999,-0.039051384
0.011526524,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999
0.011526674,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999
0.011526824,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138
0.011526975,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,-0.039051384
0.011527125,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,-0.039051384,0.039999999,0.039999999
0.011527275,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999
0.011527425,-0.039051384,0.11905138,-0.039051384,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138
0.011527575,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.039999999
0.011527726,0.11905138,-0.039051384,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138
0.011527876,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.039999999,0.19810277
0.011528026,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138
0.011528176,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999
0.011528326,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384
0.011528477,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.039999999
0.011528627,0.11905138,0.039999999,0.11905138,-0.039051384,0.11905138,0.19810277,-0.039051384,0.039999999,0.11905138,-0.039051384
0.011528777,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138
0.011528927,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.19810277,0.039999999,0.11905138,-0.039051384
0.011529077,0.19810277,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.19810277,0.039999999
0.011529227,0.11905138,0.039999999,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,-0.039051384,-0.039051384
0.011529378,0.11905138,0.19810277,0.11905138,-0.11810277,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.11905138
0.011529528,-0.039051384,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384,0.039999999
0.011529678,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138
0.011529828,-0.039051384,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,-0.039051384,0.19810277,0.11905138,0.19810277
0.011529978,0.19810277,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.11905138,0.11905138,-0.039051384,0.039999999
0.011530129,0.19810277,0.11905138,0.039999999,0.19810277,-0.039051384,0.19810277,0.11905138,0.19810277,0.039999999,0.11905138
0.011530279,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138
0.011530429,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138
0.011530579,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138
0.011530729,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138
0.01153088,0.11905138,0.11905138,0.039999999,0.039999999,0.19810277,0.19810277,-0.039051384,0.11905138,0.11905138,0.11905138
0.01153103,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138
0.01153118,0.11905138,0.11905138,0.11905138,-0.039051384,-0.039051384,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138
0.01153133,0.11905138,0.11905138,0.19810277,-0.039051384,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138,0.11905138
0.01153148,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.11905138,-0.039051384
0.011531631,0.11905138,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999
0.011531781,0.11905138,0.11905138,0.039999999,0.039999999,0.19810277,0.19810277,0.11905138,0.11905138,0.039999999,-0.039051384
0.011531931,0.039999999,-0.039051384,-0.039051384,0.19810277,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.19810277
0.011532081,0.19810277,0.27715415,0.19810277,0.19810277,0.19810277,0.19810277,0.11905138,0.19810277,0.11905138,0.039999999
0.011532231,0.11905138,0.11905138,0.039999999,0.19810277,0.039999999,0.11905138,-0.039051384,0.19810277,0.19810277,0.039999999
0.011532382,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.19810277
0.011532532,0.19810277,-0.11810277,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.19810277,0.039999999,0.039999999
0.011532682,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,-0.039051384,0.039999999,0.039999999,0.039999999,-0.039051384
0.011532832,0.11905138,0.039999999,-0.039051384,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.039999999
0.011532982,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.19810277,-0.039051384,0.11905138
0.011533133,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.039999999,0.039999999,0.039999999
0.011533283,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,-0.039051384,0.11905138,0.11905138,0.039999999,0.039999999
0.011533433,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,-0.039051384,0.039999999,0.11905138,0.039999999,0.11905138
0.011533583,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,0.039999999,0.039999999,0.039999999
0.011533733,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,-0.039051384,0.11905138,0.039999999,0.039999999
0.011533883,0.19810277,0.19810277,0.19810277,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138
0.011534034,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,0.11905138
0.011534184,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,0.19810277,0.19810277,0.039999999,0.11905138,0.11905138
0.011534334,0.039999999,-0.039051384,0.039999999,0.039999999,0.039999999,-0.039051384,0.039999999,0.039999999,0.039999999,0.11905138
0.011534484,0.11905138,0.19810277,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138
0.011534634,0.039999999,0.039999999,-0.11810277,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138
0.011534785,0.039999999,0.11905138,0.19810277,-0.11810277,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138
0.011534935,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999
0.011535085,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138
0.011535235,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999,-0.039051384,-0.039051384,0.039999999,0.039999999
0.011535385,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.19810277
0.011535536,0.27715415,0.11905138,0.11905138,0.11905138,0.11905138,0.27715415,0.039999999,0.11905138,0.11905138,0.039999999
0.011535686,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138
0.011535836,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,0.039999999
0.011535986,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.27715415,0.19810277,0.11905138,0.11905138
0.011536136,0.19810277,0.039999999,0.11905138,0.11905138,0.19810277,0.039999999,0.27715415,0.039999999,0.039999999,0.19810277
0.011536287,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138
0.011536437,0.19810277,0.039999999,-0.039051384,0.039999999,0.11905138,0.19810277,0.11905138,0.039999999,0.27715415,0.039999999
0.011536587,0.039999999,-0.039051384,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999
0.011536737,0.11905138,0.039999999,0.11905138,0.11905138,0.19810277,0.19810277,-0.039051384,0.039999999,0.11905138,0.039999999
0.011536887,0.11905138,0.039999999,0.11905138,-0.039051384,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138
0.011537038,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.19810277,0.039999999,-0.039051384,0.11905138,0.11905138
0.011537188,0.11905138,0.19810277,0.19810277,0.19810277,0.039999999,0.11905138,0.039999999,0.19810277,0.039999999,0.11905138
0.011537338,0.11905138,0.039999999,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999
0.011537488,0.11905138,0.11905138,0.039999999,-0.039051384,0.11905138,0.19810277,-0.039051384,-0.039051384,0.19810277,0.039999999
0.011537638,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.19810277,0.039999999
0.011537789,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,-0.039051384,0.039999999,0.11905138,-0.039051384,0.11905138
0.011537939,0.039999999,0.039999999,0.19810277,-0.039051384,0.11905138,-0.039051384,0.039999999,0.11905138,0.039999999,0.19810277
0.011538089,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,-0.039051384,0.19810277,0.039999999,0.11905138,0.11905138
0.011538239,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138
0.011538389,0.11905138,0.11905138,0.19810277,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138
0.01153854,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138
0.01153869,0.039999999,0.11905138,0.11905138,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,-0.039051384,0.11905138
0.01153884,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.19810277,0.039999999,-0.039051384,0.11905138,0.039999999
0.01153899,0.11905138,0.19810277,0.039999999,0.11905138,0.19810277,0.19810277,-0.039051384,0.11905138,0.19810277,0.039999999
0.01153914,0.11905138,0.039999999,0.19810277,-0.039051384,-0.039051384,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999
0.01153929,0.039999999,0.19810277,0.11905138,0.19810277,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138
0.011539441,0.11905138,0.039999999,0.039999999,0.11905138,-0.039051384,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138
0.011539591,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,-0.039051384,0.039999999,0.039999999
0.011539741,0.11905138,0.19810277,0.11905138,-0.039051384,0.11905138,0.19810277,0.11905138,0.11905138,-0.039051384,0.19810277
0.011539891,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999
0.011540041,0.039999999,0.11905138,0.039999999,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138
0.011540192,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999
0.011540342,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999
0.011540492,0.11905138,0.039999999,0.11905138,-0.039051384,0.11905138,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138
0.011540642,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999
0.011540792,0.19810277,0.039999999,-0.039051384,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999
0.011540943,-0.039051384,0.039999999,0.11905138,-0.039051384,-0.039051384,0.039999999,-0.039051384,0.039999999,0.19810277,0.039999999
0.011541093,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.19810277,0.039999999,0.039999999
0.011541243,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,-0.11810277,-0.039051384,0.11905138,0.11905138
0.011541393,-0.039051384,-0.039051384,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138
0.011541543,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999
0.011541694,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.19810277,0.19810277
0.011541844,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999
0.011541994,0.039999999,0.039999999,-0.039051384,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999
0.011542144,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999
0.011542294,0.11905138,0.11905138,0.19810277,0.11905138,0.039999999,0.19810277,0.039999999,0.11905138,0.11905138,-0.039051384
0.011542445,0.039999999,0.19810277,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277,0.11905138
0.011542595,0.11905138,-0.039051384,0.11905138,0.039999999,0.19810277,0.039999999,0.11905138,0.039999999,-0.039051384,0.11905138
0.011542745,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.19810277,-0.039051384,0.11905138,0.11905138,0.11905138
0.011542895,-0.039051384,-0.039051384,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,-0.039051384,0.11905138,0.11905138
0.011543045,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999
0.011543196,0.19810277,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138
0.011543346,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277
0.011543496,0.19810277,0.19810277,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.19810277
0.011543646,0.039999999,0.11905138,0.039999999,0.039999999,0.039999999,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999
0.011543796,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.19810277,-0.039051384,0.11905138,0.11905138,0.039999999
0.011543947,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,-0.039051384,0.11905138,0.039999999
0.011544097,0.19810277,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138
0.011544247,0.039999999,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.11905138
0.011544397,0.19810277,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,-0.039051384,0.039999999
0.011544547,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.11905138,0.11905138
0.011544697,0.11905138,0.19810277,-0.039051384,0.039999999,0.11905138,0.19810277,0.039999999,0.11905138,0.19810277,0.039999999
0.011544848,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,6.9965215,0.11905138
0.011544998,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.19810277,6.1269565,0.11905138
0.011545148,0.19810277,0.11905138,0.039999999,0.11905138,-0.039051384,0.19810277,0.11905138,0.11905138,-1.3829249,0.039999999
0.011545298,0.11905138,0.039999999,0.11905138,0.039999999,0.19810277,0.039999999,0.11905138,0.039999999,-5.493597,0.039999999
0.011545448,0.19810277,0.039999999,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,-1.9362847,-0.039051384
0.011545599,0.11905138,0.11905138,0.11905138,-0.039051384,0.039999999,0.11905138,0.039999999,0.039999999,3.123004,0.11905138
0.011545749,-0.039051384,0.039999999,-0.039051384,0.11905138,-0.039051384,0.039999999,0.11905138,0.039999999,2.4115415,0.11905138
0.011545899,0.039999999,0.11905138,0.039999999,0.19810277,0.11905138,0.039999999,0.11905138,0.11905138,-0.35525692,0.19810277
0.011546049,0.11905138,0.19810277,0.19810277,0.039999999,0.039999999,0.11905138,0.11905138,0.19810277,-1.3038735,0.039999999
0.011546199,0.039999999,0.19810277,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,-0.039051384,0.11905138
0.01154635,0.11905138,0.19810277,0.039999999,0.039999999,0.039999999,0.039999999,0.19810277,0.11905138,0.51430833,0.19810277
0.0115465,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277,0.27715415,0.11905138
0.01154665,0.19810277,0.039999999,0.039999999,0.039999999,0.19810277,0.039999999,0.19810277,0.11905138,-0.039051384,0.039999999
0.0115468,0.19810277,0.11905138,0.11905138,0.039999999,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999
0.01154695,0.039999999,0.039999999,0.039999999,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999
0.011547101,0.11905138,0.039999999,0.11905138,0.11905138,0.11905138,-0.039051384,0.039999999,-0.039051384,0.11905138,0.039999999
0.011547251,0.039999999,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999
0.011547401,-0.039051384,0.19810277,0.11905138,0.19810277,-0.039051384,0.039999999,0.11905138,0.11905138,0.039999999,0.19810277
0.011547551,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999,0.11905138,0.19810277,0.11905138,0.11905138
0.011547701,0.039999999,0.11905138,0.039999999,0.11905138,0.039999999,0.039999999,0.19810277,0.11905138,0.11905138,0.11905138
0.011547852,0.039999999,-0.039051384,0.039999999,-0.039051384,0.11905138,0.11905138,0.039999999,0.11905138,0.11905138,0.039999999
0.011548002,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,-0.039051384,0.039999999,0.19810277,0.11905138,0.19810277
0.011548152,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,0.039999999,-0.039051384,0.19810277,0.11905138,0.11905138
0.011548302,-0.039051384,0.039999999,0.11905138,-0.039051384,0.11905138,0.11905138,0.11905138,0.039999999,0.11905138,-0.039051384
0.011548452,0.11905138,0.039999999,0.11905138,0.11905138,0.27715415,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999
0.011548603,-0.039051384,0.11905138,0.11905138,0.11905138,0.11905138,0.039999999,0.039999999,0.039999999,0.039999999,0.039999999
0.011548753,0.039999999,0.039999999,0.27715415,0.039999999,0.19810277,0.039999999,0.11905138,0.11905138,0.039999999,0.039999999
