t,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
5.11E-08,3.1705928,2.6172333,2.775336,3.01249,2.8543873,1.9057708,2.3010278,2.6962848,3.1705928,2.9334388,2.9334388,2.8543873,1.9057708,2.5381818,1.9848222,2.3010278,2.6172333,2.380079,1.9057708,2.6172333,2.0638735
5.13E-08,3.2496443,2.8543873,3.01249,3.01249,2.9334388,1.9848222,2.5381818,2.8543873,3.1705928,3.01249,3.01249,3.01249,2.2219763,2.6172333,2.1429248,2.380079,2.6962848,2.4591303,1.9848222,2.775336,2.1429248
5.15E-08,3.1705928,2.9334388,3.0915415,3.1705928,3.01249,2.2219763,2.6172333,2.9334388,3.1705928,3.0915415,3.1705928,3.0915415,2.4591303,2.775336,2.1429248,2.4591303,2.9334388,2.6172333,1.9848222,3.01249,2.2219763
5.17E-08,3.1705928,3.0915415,3.0915415,3.0915415,3.01249,2.3010278,2.8543873,3.01249,3.1705928,3.1705928,3.0915415,3.1705928,2.5381818,2.8543873,2.380079,2.5381818,3.01249,2.8543873,1.9848222,3.0915415,2.4591303
5.19E-08,3.1705928,3.1705928,3.1705928,3.0915415,3.0915415,2.5381818,3.01249,3.0915415,3.1705928,3.0915415,3.0915415,3.1705928,2.6172333,2.9334388,2.6172333,2.6172333,3.01249,2.8543873,2.2219763,3.1705928,2.6962848
5.21E-08,3.1705928,3.3286958,3.1705928,3.1705928,3.01249,2.6172333,2.9334388,3.0915415,3.1705928,3.2496443,3.0915415,3.1705928,2.8543873,3.0915415,2.775336,2.8543873,3.01249,3.0915415,2.380079,3.0915415,2.8543873
5.23E-08,3.1705928,3.2496443,3.1705928,3.1705928,3.1705928,2.8543873,3.01249,3.0915415,3.0915415,3.0915415,3.0915415,3.3286958,3.01249,3.1705928,2.9334388,2.9334388,3.0915415,2.9334388,2.6172333,3.0915415,2.8543873
5.25E-08,3.0915415,3.2496443,3.1705928,3.3286958,3.0915415,2.9334388,3.0915415,3.01249,3.0915415,3.01249,3.2496443,3.1705928,3.1705928,3.0915415,3.01249,3.01249,3.1705928,2.9334388,2.6962848,3.1705928,2.8543873
5.27E-08,3.1705928,3.1705928,3.2496443,3.2496443,3.1705928,3.01249,3.0915415,3.0915415,3.1705928,3.1705928,3.2496443,3.0915415,3.0915415,3.0915415,3.0915415,3.1705928,3.0915415,3.01249,2.775336,3.2496443,3.0915415
5.29E-08,3.0915415,3.1705928,3.2496443,3.0915415,3.1705928,3.2496443,3.0915415,3.0915415,3.0915415,3.0915415,3.0915415,3.3286958,3.01249,3.2496443,3.01249,3.0915415,3.1705928,3.01249,2.8543873,3.1705928,3.01249
5.31E-08,3.01249,3.0915415,3.0915415,3.0915415,3.0915415,3.2496443,3.1705928,3.1705928,3.0915415,3.0915415,3.1705928,3.1705928,3.01249,3.1705928,3.0915415,3.0915415,3.01249,3.0915415,2.9334388,3.1705928,3.01249
5.33E-08,3.01249,3.1705928,3.1705928,3.0915415,3.0915415,3.2496443,3.1705928,3.01249,3.01249,3.01249,3.0915415,3.1705928,3.2496443,3.0915415,3.0915415,3.0915415,3.01249,3.01249,3.01249,3.1705928,3.0915415
5.35E-08,2.9334388,3.1705928,3.01249,3.0915415,3.01249,3.1705928,3.0915415,2.9334388,2.9334388,2.9334388,3.0915415,3.0915415,3.1705928,3.1705928,3.1705928,3.01249,3.01249,3.01249,3.0915415,3.0915415,3.0915415
5.37E-08,2.9334388,3.1705928,3.0915415,3.0915415,3.01249,3.1705928,3.1705928,3.0915415,2.9334388,2.9334388,3.01249,3.01249,3.2496443,3.0915415,3.1705928,3.0915415,2.9334388,3.0915415,3.01249,3.0915415,3.0915415
5.39E-08,2.775336,3.0915415,3.01249,2.9334388,2.9334388,3.3286958,3.0915415,3.01249,2.775336,2.775336,2.9334388,3.0915415,3.2496443,3.01249,3.1705928,3.0915415,3.01249,3.01249,3.0915415,3.0915415,3.1705928
5.41E-08,2.6172333,3.0915415,3.01249,2.775336,2.9334388,3.1705928,3.0915415,3.01249,2.6962848,2.775336,2.8543873,2.9334388,3.1705928,3.01249,3.0915415,3.0915415,2.8543873,2.9334388,3.1705928,3.0915415,3.0915415
5.43E-08,2.6172333,2.9334388,2.9334388,2.775336,2.775336,3.1705928,3.01249,2.8543873,2.5381818,2.6172333,2.6962848,2.775336,3.1705928,2.9334388,3.0915415,2.9334388,2.8543873,2.9334388,3.1705928,3.0915415,3.01249
5.45E-08,2.6962848,2.9334388,2.775336,2.6962848,2.6962848,3.2496443,2.775336,2.775336,2.4591303,2.5381818,2.6962848,2.775336,3.0915415,3.01249,3.01249,2.8543873,2.775336,2.8543873,3.01249,2.8543873,3.01249
5.47E-08,2.5381818,2.775336,2.775336,2.5381818,2.5381818,3.0915415,2.8543873,2.6962848,2.380079,2.4591303,2.6172333,2.6172333,3.01249,2.9334388,3.01249,2.9334388,2.6172333,2.775336,2.9334388,2.775336,2.9334388
5.49E-08,2.380079,2.5381818,2.6962848,2.4591303,2.4591303,3.01249,2.6962848,2.6172333,2.380079,2.3010278,2.380079,2.4591303,3.0915415,2.6962848,2.9334388,2.775336,2.5381818,2.775336,3.0915415,2.6172333,2.9334388
5.51E-08,2.4591303,2.6172333,2.6172333,2.380079,2.5381818,3.0915415,2.6172333,2.5381818,2.380079,2.3010278,2.3010278,2.380079,3.01249,2.6172333,2.8543873,2.775336,2.4591303,2.5381818,2.8543873,2.5381818,2.8543873
5.53E-08,2.380079,2.4591303,2.4591303,2.4591303,2.4591303,3.0915415,2.6172333,2.5381818,2.380079,2.4591303,2.3010278,2.2219763,2.775336,2.4591303,2.775336,2.6962848,2.380079,2.5381818,2.8543873,2.380079,2.6172333
5.55E-08,2.380079,2.4591303,2.3010278,2.4591303,2.4591303,2.9334388,2.5381818,2.380079,2.4591303,2.4591303,2.380079,2.2219763,2.6962848,2.4591303,2.6962848,2.6172333,2.380079,2.5381818,2.8543873,2.4591303,2.5381818
5.57E-08,2.4591303,2.4591303,2.3010278,2.4591303,2.4591303,2.775336,2.3010278,2.4591303,2.4591303,2.4591303,2.4591303,2.4591303,2.6172333,2.380079,2.5381818,2.4591303,2.380079,2.4591303,2.6962848,2.380079,2.4591303
5.59E-08,2.4591303,2.4591303,2.4591303,2.4591303,2.4591303,2.775336,2.380079,2.380079,2.6172333,2.6172333,2.4591303,2.4591303,2.6172333,2.380079,2.5381818,2.4591303,2.3010278,2.4591303,2.6962848,2.380079,2.380079
5.61E-08,2.6172333,2.4591303,2.4591303,2.4591303,2.5381818,2.6962848,2.380079,2.3010278,2.775336,2.5381818,2.4591303,2.4591303,2.4591303,2.4591303,2.4591303,2.4591303,2.380079,2.4591303,2.6172333,2.4591303,2.3010278
5.63E-08,2.6962848,2.380079,2.4591303,2.6962848,2.6172333,2.380079,2.2219763,2.4591303,2.8543873,2.6962848,2.5381818,2.5381818,2.3010278,2.380079,2.4591303,2.4591303,2.5381818,2.380079,2.6172333,2.4591303,2.3010278
5.65E-08,2.775336,2.4591303,2.5381818,2.6962848,2.775336,2.4591303,2.4591303,2.6172333,2.8543873,2.775336,2.775336,2.6962848,2.2219763,2.380079,2.3010278,2.4591303,2.5381818,2.4591303,2.5381818,2.5381818,2.3010278
5.67E-08,3.01249,2.6172333,2.775336,2.775336,2.775336,2.4591303,2.380079,2.6962848,2.9334388,2.9334388,2.8543873,2.775336,2.3010278,2.380079,2.380079,2.4591303,2.5381818,2.5381818,2.4591303,2.5381818,2.380079
5.69E-08,3.01249,2.6962848,2.8543873,2.8543873,2.775336,2.380079,2.4591303,2.775336,3.0915415,3.01249,3.01249,2.775336,2.380079,2.4591303,2.4591303,2.4591303,2.6172333,2.6172333,2.4591303,2.6962848,2.380079
5.71E-08,3.0915415,2.775336,2.9334388,3.01249,3.01249,2.380079,2.6962848,2.775336,3.2496443,3.01249,3.01249,2.8543873,2.4591303,2.6962848,2.380079,2.5381818,2.775336,2.6962848,2.4591303,2.8543873,2.4591303
5.73E-08,3.0915415,3.01249,3.01249,3.1705928,3.01249,2.4591303,2.775336,2.8543873,3.0915415,3.0915415,3.0915415,3.0915415,2.5381818,2.8543873,2.4591303,2.775336,2.775336,2.775336,2.380079,2.9334388,2.5381818
5.75E-08,3.01249,3.0915415,3.1705928,3.0915415,3.1705928,2.5381818,2.8543873,2.9334388,2.9334388,3.0915415,3.0915415,3.01249,2.5381818,2.9334388,2.6962848,2.775336,3.01249,2.8543873,2.4591303,3.01249,2.6172333
5.77E-08,3.0915415,3.1705928,3.0915415,3.0915415,3.0915415,2.6172333,3.01249,2.9334388,3.1705928,3.1705928,3.0915415,3.0915415,2.6962848,3.01249,2.6962848,2.8543873,3.01249,3.01249,2.5381818,3.0915415,2.775336
5.79E-08,3.01249,3.1705928,3.0915415,3.0915415,3.0915415,2.6962848,3.0915415,3.0915415,3.0915415,3.1705928,3.0915415,3.1705928,2.8543873,2.9334388,2.8543873,3.0915415,3.0915415,2.9334388,2.5381818,3.0915415,2.775336
5.81E-08,3.0915415,3.1705928,3.0915415,3.0915415,3.01249,2.6962848,3.2496443,3.0915415,3.01249,3.1705928,3.0915415,3.1705928,3.01249,3.01249,3.01249,3.0915415,3.01249,3.01249,2.6172333,3.0915415,2.9334388
5.83E-08,3.01249,3.1705928,3.0915415,3.0915415,3.01249,2.775336,3.1705928,3.0915415,2.9334388,3.0915415,3.0915415,3.2496443,3.0915415,3.1705928,3.01249,3.1705928,3.01249,3.01249,2.6962848,3.0915415,2.9334388
5.85E-08,3.01249,3.1705928,3.0915415,3.01249,3.0915415,3.01249,3.2496443,3.01249,3.01249,2.9334388,3.01249,3.0915415,3.0915415,3.1705928,3.0915415,3.0915415,3.0915415,3.01249,2.8543873,3.1705928,3.01249
5.87E-08,2.9334388,3.0915415,3.01249,3.01249,2.9334388,3.01249,3.1705928,3.0915415,3.01249,2.8543873,2.9334388,3.01249,3.1705928,3.1705928,3.0915415,3.0915415,3.01249,3.01249,3.01249,3.1705928,3.1705928
5.89E-08,2.8543873,3.1705928,2.9334388,2.8543873,2.9334388,3.1705928,3.0915415,3.0915415,2.8543873,2.9334388,3.01249,3.01249,3.0915415,3.0915415,3.0915415,3.01249,3.01249,2.9334388,3.01249,3.0915415,3.1705928
5.91E-08,2.8543873,3.0915415,2.9334388,2.8543873,2.8543873,3.0915415,3.0915415,2.9334388,2.775336,2.9334388,2.775336,2.9334388,3.1705928,3.01249,3.0915415,3.01249,2.9334388,2.9334388,3.1705928,3.01249,3.0915415
5.93E-08,2.8543873,3.01249,2.775336,2.8543873,2.8543873,3.1705928,3.1705928,3.01249,2.775336,2.8543873,2.8543873,2.9334388,3.0915415,2.9334388,3.0915415,3.01249,2.8543873,2.8543873,3.1705928,3.01249,3.0915415
5.95E-08,2.775336,2.8543873,2.8543873,2.775336,2.8543873,3.1705928,2.9334388,3.01249,2.775336,2.8543873,2.9334388,2.8543873,3.1705928,2.9334388,3.01249,2.9334388,2.9334388,2.8543873,3.1705928,3.01249,3.01249
5.97E-08,2.8543873,2.9334388,2.8543873,2.8543873,2.775336,3.1705928,3.01249,2.9334388,2.8543873,2.6962848,2.8543873,2.9334388,3.1705928,2.9334388,2.9334388,2.9334388,2.775336,2.8543873,3.0915415,2.8543873,3.01249
5.99E-08,2.6962848,2.8543873,2.8543873,2.775336,2.775336,3.1705928,2.8543873,2.9334388,2.6172333,2.775336,2.6172333,2.8543873,3.01249,2.775336,2.8543873,2.9334388,2.8543873,2.775336,3.01249,2.8543873,2.9334388
6.01E-08,2.6962848,2.775336,2.6962848,2.6962848,2.775336,3.01249,2.8543873,2.8543873,2.6962848,2.775336,2.6962848,2.775336,3.0915415,2.8543873,2.9334388,2.9334388,2.775336,2.8543873,3.01249,2.8543873,2.8543873
6.03E-08,2.775336,2.775336,2.6962848,2.775336,2.775336,3.01249,2.9334388,2.9334388,2.8543873,2.775336,2.6962848,2.775336,2.8543873,2.775336,2.9334388,2.8543873,2.775336,2.775336,3.01249,2.775336,2.775336
6.05E-08,2.775336,2.775336,2.8543873,2.8543873,2.8543873,2.9334388,2.8543873,2.775336,2.9334388,2.8543873,2.6962848,2.6962848,2.9334388,2.775336,2.775336,2.8543873,2.6962848,2.6962848,2.9334388,2.775336,2.8543873
6.07E-08,3.01249,2.6962848,2.775336,2.8543873,3.01249,2.9334388,2.6172333,2.775336,3.01249,2.9334388,2.8543873,2.775336,2.9334388,2.775336,2.775336,2.775336,2.775336,2.775336,2.8543873,2.8543873,2.8543873
6.09E-08,3.0915415,2.775336,2.9334388,2.9334388,3.01249,2.8543873,2.6962848,2.8543873,3.1705928,3.0915415,2.9334388,2.8543873,2.9334388,2.6962848,2.775336,2.6962848,2.9334388,2.775336,2.9334388,2.8543873,2.775336
6.11E-08,3.2496443,2.775336,2.9334388,3.01249,3.01249,2.8543873,2.8543873,2.8543873,3.0915415,3.1705928,3.0915415,2.8543873,2.8543873,2.775336,2.775336,2.775336,2.8543873,2.8543873,2.8543873,2.8543873,2.6962848
6.13E-08,3.3286958,2.8543873,3.01249,3.0915415,3.0915415,2.8543873,2.8543873,2.9334388,3.3286958,3.3286958,3.0915415,3.01249,2.8543873,2.8543873,2.775336,2.775336,2.9334388,2.775336,2.775336,2.9334388,2.6172333
6.15E-08,3.407747,2.9334388,3.0915415,3.2496443,3.1705928,2.775336,3.01249,3.01249,3.407747,3.3286958,3.1705928,3.01249,2.6962848,2.9334388,2.8543873,2.775336,3.01249,2.6962848,2.775336,3.0915415,2.775336
6.17E-08,3.4867985,3.01249,3.1705928,3.2496443,3.3286958,2.775336,3.0915415,3.0915415,3.407747,3.3286958,3.1705928,3.2496443,2.8543873,2.9334388,2.8543873,3.01249,3.01249,3.01249,2.6962848,3.1705928,2.775336
6.19E-08,3.6449013,3.1705928,3.1705928,3.3286958,3.407747,2.8543873,3.0915415,3.0915415,3.5658498,3.4867985,3.3286958,3.1705928,3.01249,2.9334388,2.9334388,3.0915415,3.0915415,3.1705928,2.6962848,3.2496443,2.8543873
6.21E-08,3.7239525,3.407747,3.3286958,3.4867985,3.4867985,2.9334388,3.1705928,3.1705928,3.6449013,3.5658498,3.4867985,3.2496443,3.01249,3.1705928,3.01249,3.0915415,3.2496443,3.1705928,2.775336,3.2496443,2.9334388
6.23E-08,3.5658498,3.407747,3.5658498,3.5658498,3.6449013,3.01249,3.1705928,3.407747,3.6449013,3.6449013,3.4867985,3.5658498,3.01249,3.2496443,3.0915415,3.0915415,3.4867985,3.1705928,2.8543873,3.407747,3.0915415
6.25E-08,3.5658498,3.4867985,3.5658498,3.5658498,3.7239525,3.01249,3.2496443,3.5658498,3.5658498,3.5658498,3.6449013,3.5658498,3.0915415,3.4867985,3.0915415,3.0915415,3.4867985,3.1705928,3.0915415,3.5658498,3.0915415
6.27E-08,3.6449013,3.5658498,3.6449013,3.6449013,3.7239525,3.0915415,3.4867985,3.5658498,3.4867985,3.5658498,3.6449013,3.7239525,3.2496443,3.407747,3.1705928,3.3286958,3.4867985,3.407747,3.01249,3.5658498,3.0915415
6.29E-08,3.407747,3.6449013,3.6449013,3.6449013,3.6449013,3.0915415,3.5658498,3.4867985,3.4867985,3.5658498,3.6449013,3.6449013,3.3286958,3.407747,3.2496443,3.4867985,3.6449013,3.4867985,3.0915415,3.6449013,3.3286958
6.31E-08,3.3286958,3.803004,3.6449013,3.5658498,3.4867985,3.3286958,3.5658498,3.6449013,3.407747,3.407747,3.4867985,3.6449013,3.407747,3.6449013,3.407747,3.6449013,3.5658498,3.4867985,3.0915415,3.6449013,3.407747
6.33E-08,3.2496443,3.7239525,3.7239525,3.4867985,3.407747,3.407747,3.4867985,3.4867985,3.3286958,3.3286958,3.407747,3.4867985,3.5658498,3.4867985,3.4867985,3.5658498,3.4867985,3.6449013,3.1705928,3.5658498,3.5658498
6.35E-08,3.1705928,3.6449013,3.5658498,3.407747,3.407747,3.4867985,3.5658498,3.407747,3.0915415,3.2496443,3.407747,3.407747,3.5658498,3.5658498,3.4867985,3.4867985,3.407747,3.5658498,3.4867985,3.5658498,3.5658498
6.37E-08,3.2496443,3.5658498,3.3286958,3.407747,3.3286958,3.4867985,3.5658498,3.407747,3.0915415,3.1705928,3.2496443,3.3286958,3.6449013,3.4867985,3.6449013,3.6449013,3.407747,3.407747,3.407747,3.4867985,3.4867985
6.39E-08,3.1705928,3.4867985,3.0915415,3.2496443,3.1705928,3.5658498,3.407747,3.407747,3.1705928,3.1705928,3.3286958,3.1705928,3.6449013,3.4867985,3.4867985,3.4867985,3.3286958,3.3286958,3.407747,3.2496443,3.5658498
6.41E-08,3.1705928,3.407747,3.0915415,3.2496443,3.1705928,3.6449013,3.3286958,3.1705928,3.0915415,3.1705928,3.2496443,3.1705928,3.5658498,3.407747,3.6449013,3.4867985,3.1705928,3.2496443,3.6449013,3.2496443,3.5658498
6.43E-08,3.0915415,3.2496443,3.407747,3.2496443,3.2496443,3.6449013,3.1705928,3.1705928,3.0915415,3.1705928,3.0915415,3.1705928,3.5658498,3.0915415,3.4867985,3.407747,3.2496443,3.1705928,3.4867985,3.1705928,3.407747
6.45E-08,3.01249,3.1705928,3.2496443,3.1705928,3.0915415,3.5658498,3.0915415,3.0915415,3.0915415,3.0915415,3.1705928,3.1705928,3.3286958,3.1705928,3.3286958,3.0915415,3.1705928,3.1705928,3.4867985,3.0915415,3.407747
6.47E-08,3.01249,3.0915415,3.1705928,3.1705928,3.1705928,3.4867985,3.1705928,3.0915415,3.0915415,3.0915415,3.0915415,3.1705928,3.2496443,3.1705928,3.407747,3.1705928,3.01249,3.2496443,3.4867985,3.0915415,3.1705928
6.49E-08,3.01249,3.1705928,3.1705928,3.1705928,3.0915415,3.4867985,3.1705928,3.2496443,3.01249,3.01249,3.0915415,3.0915415,3.1705928,3.1705928,3.1705928,3.0915415,3.0915415,3.0915415,3.407747,3.1705928,3.1705928
6.51E-08,2.9334388,3.1705928,2.8543873,3.0915415,3.01249,3.407747,3.0915415,3.1705928,3.0915415,3.01249,3.01249,3.0915415,3.0915415,3.01249,3.2496443,3.0915415,3.0915415,3.0915415,3.3286958,3.1705928,3.0915415
6.53E-08,3.01249,3.1705928,3.01249,3.01249,3.1705928,3.1705928,3.1705928,3.0915415,3.0915415,3.1705928,3.01249,3.0915415,3.2496443,3.1705928,3.1705928,3.1705928,3.0915415,3.0915415,3.2496443,3.1705928,3.0915415
6.55E-08,3.0915415,3.01249,2.9334388,2.9334388,3.0915415,3.2496443,3.01249,3.0915415,3.0915415,3.0915415,3.1705928,3.0915415,3.0915415,3.2496443,3.3286958,3.01249,3.0915415,3.01249,3.1705928,3.0915415,3.2496443
6.57E-08,3.1705928,3.01249,2.9334388,3.01249,3.0915415,3.0915415,3.0915415,2.9334388,3.0915415,3.0915415,3.0915415,3.0915415,3.0915415,3.0915415,3.1705928,3.01249,3.01249,2.9334388,3.1705928,3.01249,3.2496443
6.59E-08,3.1705928,3.01249,3.0915415,2.9334388,3.1705928,3.01249,3.0915415,2.9334388,2.9334388,3.1705928,3.0915415,3.0915415,3.1705928,3.0915415,3.1705928,3.01249,3.01249,3.01249,3.1705928,3.0915415,3.0915415
6.61E-08,3.0915415,3.0915415,3.0915415,2.9334388,3.0915415,3.1705928,3.0915415,3.1705928,3.01249,3.01249,3.01249,3.01249,3.1705928,3.0915415,3.0915415,3.01249,3.01249,3.01249,3.0915415,3.01249,2.9334388
6.63E-08,3.0915415,3.0915415,3.01249,3.0915415,3.0915415,3.0915415,3.1705928,3.0915415,3.01249,3.01249,3.0915415,3.0915415,3.0915415,3.1705928,3.01249,3.01249,3.01249,2.9334388,3.01249,3.01249,3.01249
6.65E-08,3.01249,3.0915415,3.01249,3.0915415,2.9334388,3.1705928,3.1705928,3.01249,3.01249,3.01249,3.01249,3.1705928,3.0915415,3.0915415,2.9334388,3.01249,2.9334388,2.9334388,3.01249,3.0915415,2.9334388
6.67E-08,3.0915415,3.0915415,3.1705928,3.0915415,3.01249,3.0915415,3.01249,2.9334388,3.0915415,3.01249,3.0915415,3.1705928,3.0915415,3.01249,3.01249,3.01249,3.0915415,3.01249,3.01249,3.01249,3.01249
6.69E-08,3.1705928,3.1705928,3.01249,3.01249,3.01249,3.0915415,3.01249,3.0915415,3.1705928,3.1705928,3.1705928,3.0915415,3.0915415,3.0915415,3.01249,3.01249,3.01249,3.01249,3.01249,3.0915415,3.01249
6.71E-08,3.2496443,3.0915415,3.0915415,3.1705928,3.0915415,3.1705928,3.0915415,3.0915415,3.1705928,3.1705928,3.0915415,3.0915415,3.01249,3.01249,3.01249,3.01249,3.01249,2.9334388,2.8543873,3.01249,2.9334388
6.73E-08,3.3286958,3.01249,3.1705928,3.0915415,3.0915415,3.0915415,3.01249,3.1705928,3.1705928,3.1705928,3.2496443,3.0915415,3.0915415,3.01249,3.0915415,3.01249,3.01249,3.01249,2.8543873,3.0915415,3.01249
6.75E-08,3.3286958,3.2496443,3.2496443,3.2496443,3.2496443,3.0915415,3.0915415,3.01249,3.1705928,3.3286958,3.3286958,3.0915415,3.2496443,3.0915415,3.0915415,3.0915415,3.0915415,3.0915415,3.01249,3.1705928,3.01249
6.77E-08,3.4867985,3.1705928,3.4867985,3.3286958,3.3286958,3.1705928,3.0915415,3.0915415,3.407747,3.407747,3.407747,3.2496443,3.0915415,3.1705928,3.0915415,3.1705928,3.0915415,3.0915415,3.0915415,3.2496443,3.01249
6.79E-08,3.407747,3.2496443,3.407747,3.2496443,3.3286958,3.1705928,3.0915415,3.2496443,3.4867985,3.407747,3.3286958,3.407747,3.0915415,3.0915415,3.01249,3.0915415,3.2496443,3.1705928,3.01249,3.2496443,3.01249
6.81E-08,3.407747,3.407747,3.4867985,3.4867985,3.407747,3.1705928,3.3286958,3.2496443,3.407747,3.407747,3.3286958,3.407747,3.01249,3.0915415,3.1705928,3.2496443,3.407747,3.0915415,3.01249,3.3286958,3.01249
6.83E-08,3.407747,3.407747,3.4867985,3.407747,3.407747,3.1705928,3.2496443,3.2496443,3.5658498,3.407747,3.2496443,3.4867985,3.1705928,3.3286958,3.1705928,3.2496443,3.407747,3.0915415,3.01249,3.4867985,3.0915415
6.85E-08,3.4867985,3.4867985,3.407747,3.4867985,3.407747,3.1705928,3.3286958,3.2496443,3.4867985,3.4867985,3.407747,3.4867985,3.3286958,3.407747,3.3286958,3.2496443,3.407747,3.3286958,3.0915415,3.4867985,3.1705928
6.87E-08,3.5658498,3.4867985,3.4867985,3.5658498,3.4867985,3.2496443,3.3286958,3.407747,3.6449013,3.5658498,3.5658498,3.407747,3.3286958,3.4867985,3.2496443,3.4867985,3.407747,3.2496443,3.0915415,3.407747,3.2496443
6.89E-08,3.5658498,3.4867985,3.5658498,3.5658498,3.407747,3.3286958,3.3286958,3.407747,3.4867985,3.5658498,3.4867985,3.4867985,3.407747,3.3286958,3.3286958,3.407747,3.407747,3.3286958,3.0915415,3.407747,3.2496443
6.91E-08,3.5658498,3.6449013,3.5658498,3.6449013,3.407747,3.3286958,3.407747,3.4867985,3.5658498,3.7239525,3.4867985,3.4867985,3.407747,3.407747,3.3286958,3.3286958,3.4867985,3.3286958,3.1705928,3.5658498,3.2496443
6.93E-08,3.6449013,3.4867985,3.5658498,3.6449013,3.5658498,3.407747,3.407747,3.4867985,3.5658498,3.6449013,3.4867985,3.5658498,3.4867985,3.5658498,3.407747,3.407747,3.5658498,3.407747,3.1705928,3.5658498,3.3286958
6.95E-08,3.6449013,3.4867985,3.6449013,3.5658498,3.407747,3.4867985,3.4867985,3.4867985,3.5658498,3.5658498,3.6449013,3.5658498,3.407747,3.4867985,3.407747,3.4867985,3.5658498,3.407747,3.0915415,3.6449013,3.4867985
6.97E-08,3.6449013,3.6449013,3.4867985,3.5658498,3.407747,3.5658498,3.5658498,3.4867985,3.4867985,3.6449013,3.5658498,3.5658498,3.407747,3.4867985,3.3286958,3.4867985,3.407747,3.4867985,3.1705928,3.5658498,3.407747
6.99E-08,3.5658498,3.6449013,3.4867985,3.5658498,3.5658498,3.4867985,3.6449013,3.4867985,3.4867985,3.6449013,3.4867985,3.6449013,3.5658498,3.6449013,3.4867985,3.5658498,3.4867985,3.5658498,3.3286958,3.6449013,3.4867985
7.01E-08,3.4867985,3.5658498,3.5658498,3.4867985,3.5658498,3.4867985,3.6449013,3.5658498,3.407747,3.5658498,3.4867985,3.5658498,3.5658498,3.4867985,3.407747,3.5658498,3.4867985,3.6449013,3.4867985,3.6449013,3.4867985
7.03E-08,3.4867985,3.4867985,3.5658498,3.4867985,3.5658498,3.5658498,3.407747,3.6449013,3.4867985,3.4867985,3.5658498,3.4867985,3.5658498,3.4867985,3.5658498,3.5658498,3.5658498,3.4867985,3.407747,3.5658498,3.4867985
7.05E-08,3.4867985,3.5658498,3.4867985,3.4867985,3.407747,3.7239525,3.5658498,3.4867985,3.407747,3.407747,3.4867985,3.5658498,3.7239525,3.5658498,3.6449013,3.5658498,3.4867985,3.5658498,3.4867985,3.6449013,3.4867985
7.07E-08,3.5658498,3.5658498,3.407747,3.5658498,3.407747,3.7239525,3.5658498,3.4867985,3.4867985,3.4867985,3.407747,3.4867985,3.5658498,3.5658498,3.5658498,3.4867985,3.4867985,3.407747,3.4867985,3.6449013,3.5658498
7.09E-08,3.407747,3.4867985,3.407747,3.4867985,3.4867985,3.6449013,3.4867985,3.407747,3.407747,3.407747,3.5658498,3.4867985,3.5658498,3.4867985,3.4867985,3.4867985,3.407747,3.407747,3.4867985,3.5658498,3.5658498
7.11E-08,3.407747,3.407747,3.4867985,3.407747,3.407747,3.6449013,3.4867985,3.407747,3.4867985,3.4867985,3.3286958,3.407747,3.5658498,3.4867985,3.5658498,3.4867985,3.407747,3.407747,3.5658498,3.5658498,3.4867985
7.13E-08,3.4867985,3.3286958,3.4867985,3.407747,3.407747,3.7239525,3.5658498,3.4867985,3.3286958,3.4867985,3.3286958,3.4867985,3.5658498,3.4867985,3.407747,3.4867985,3.407747,3.407747,3.4867985,3.4867985,3.4867985
7.15E-08,3.407747,3.3286958,3.407747,3.407747,3.4867985,3.6449013,3.407747,3.407747,3.407747,3.4867985,3.3286958,3.3286958,3.5658498,3.407747,3.4867985,3.4867985,3.3286958,3.4867985,3.4867985,3.4867985,3.407747
7.17E-08,3.407747,3.407747,3.407747,3.407747,3.407747,3.5658498,3.407747,3.3286958,3.407747,3.407747,3.3286958,3.1705928,3.4867985,3.3286958,3.4867985,3.407747,3.3286958,3.407747,3.4867985,3.4867985,3.4867985
7.19E-08,3.407747,3.407747,3.5658498,3.3286958,3.407747,3.4867985,3.407747,3.3286958,3.407747,3.407747,3.2496443,3.407747,3.407747,3.407747,3.5658498,3.4867985,3.3286958,3.407747,3.407747,3.3286958,3.407747
7.21E-08,3.4867985,3.3286958,3.407747,3.407747,3.407747,3.4867985,3.407747,3.407747,3.407747,3.4867985,3.3286958,3.3286958,3.4867985,3.4867985,3.4867985,3.407747,3.3286958,3.3286958,3.4867985,3.4867985,3.407747
7.23E-08,3.6449013,3.407747,3.407747,3.4867985,3.407747,3.4867985,3.407747,3.407747,3.4867985,3.4867985,3.4867985,3.407747,3.4867985,3.4867985,3.5658498,3.2496443,3.3286958,3.3286958,3.4867985,3.3286958,3.4867985
7.25E-08,3.5658498,3.3286958,3.4867985,3.4867985,3.407747,3.4867985,3.3286958,3.407747,3.4867985,3.5658498,3.4867985,3.4867985,3.4867985,3.407747,3.407747,3.3286958,3.407747,3.2496443,3.407747,3.3286958,3.2496443
7.27E-08,3.6449013,3.407747,3.5658498,3.4867985,3.5658498,3.4867985,3.407747,3.4867985,3.6449013,3.6449013,3.4867985,3.4867985,3.407747,3.407747,3.4867985,3.3286958,3.407747,3.3286958,3.3286958,3.4867985,3.2496443
